fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,18,7,2,0.44871794871794873,0.625,0.7222222222222222,NaN
2,66,66,0,18,7,2,0.5846153846153846,0.5833333333333334,0.6666666666666666,NaN
3,66,66,0,18,7,2,0.2716049382716049,0.4583333333333333,0.6111111111111112,NaN
4,72,72,0,12,8,1,0.2857142857142857,0.75,0.75,NaN
5,66,66,0,18,7,2,0.8615384615384616,0.8333333333333333,0.8888888888888888,NaN
