run_id,experiment_name,center,model_family,split,region,n_samples,n_unique_classes_true,macro_f1,balanced_accuracy,accuracy
20260306_165629_w2_2900_file_mean_airpls_emsc_logreg,w2_2900_file_mean_airpls_emsc_logreg,2900,logreg,cv,cortex,54,3,0.3730789613142555,0.3703703703703704,0.37037037037037035
20260306_165629_w2_2900_file_mean_airpls_emsc_logreg,w2_2900_file_mean_airpls_emsc_logreg,2900,logreg,cv,striatum,36,3,0.23885918003565063,0.27777777777777773,0.2777777777777778
20260306_165629_w2_2900_file_mean_airpls_emsc_logreg,w2_2900_file_mean_airpls_emsc_logreg,2900,logreg,cv,cerebellum,28,3,0.08366013071895424,0.061111111111111116,0.07142857142857142
20260306_165629_w2_2900_file_mean_airpls_emsc_logreg,w2_2900_file_mean_airpls_emsc_logreg,2900,logreg,all,cortex,54,3,0.3730789613142555,0.3703703703703704,0.37037037037037035
20260306_165629_w2_2900_file_mean_airpls_emsc_logreg,w2_2900_file_mean_airpls_emsc_logreg,2900,logreg,all,striatum,36,3,0.23885918003565063,0.27777777777777773,0.2777777777777778
20260306_165629_w2_2900_file_mean_airpls_emsc_logreg,w2_2900_file_mean_airpls_emsc_logreg,2900,logreg,all,cerebellum,28,3,0.08366013071895424,0.061111111111111116,0.07142857142857142
20260306_165725_w2_2900_file_mean_airpls_emsc_svm,w2_2900_file_mean_airpls_emsc_svm,2900,svm_rbf,cv,cortex,54,3,0.3972826086956522,0.3888888888888889,0.3888888888888889
20260306_165725_w2_2900_file_mean_airpls_emsc_svm,w2_2900_file_mean_airpls_emsc_svm,2900,svm_rbf,cv,striatum,36,3,0.37350622934146954,0.36111111111111116,0.3611111111111111
20260306_165725_w2_2900_file_mean_airpls_emsc_svm,w2_2900_file_mean_airpls_emsc_svm,2900,svm_rbf,cv,cerebellum,28,3,0.125,0.3333333333333333,0.21428571428571427
20260306_165725_w2_2900_file_mean_airpls_emsc_svm,w2_2900_file_mean_airpls_emsc_svm,2900,svm_rbf,all,cortex,54,3,0.3972826086956522,0.3888888888888889,0.3888888888888889
20260306_165725_w2_2900_file_mean_airpls_emsc_svm,w2_2900_file_mean_airpls_emsc_svm,2900,svm_rbf,all,striatum,36,3,0.37350622934146954,0.36111111111111116,0.3611111111111111
20260306_165725_w2_2900_file_mean_airpls_emsc_svm,w2_2900_file_mean_airpls_emsc_svm,2900,svm_rbf,all,cerebellum,28,3,0.125,0.3333333333333333,0.21428571428571427
20260306_165929_w2_2900_file_mean_airpls_snv_catboost,w2_2900_file_mean_airpls_snv_catboost,2900,catboost,cv,cortex,54,3,0.4462994362563946,0.46296296296296297,0.46296296296296297
20260306_165929_w2_2900_file_mean_airpls_snv_catboost,w2_2900_file_mean_airpls_snv_catboost,2900,catboost,cv,striatum,36,3,0.2913875598086125,0.3055555555555555,0.3055555555555556
20260306_165929_w2_2900_file_mean_airpls_snv_catboost,w2_2900_file_mean_airpls_snv_catboost,2900,catboost,cv,cerebellum,28,3,0.07096171802054155,0.08333333333333333,0.07142857142857142
20260306_165929_w2_2900_file_mean_airpls_snv_catboost,w2_2900_file_mean_airpls_snv_catboost,2900,catboost,all,cortex,54,3,0.4462994362563946,0.46296296296296297,0.46296296296296297
20260306_165929_w2_2900_file_mean_airpls_snv_catboost,w2_2900_file_mean_airpls_snv_catboost,2900,catboost,all,striatum,36,3,0.2913875598086125,0.3055555555555555,0.3055555555555556
20260306_165929_w2_2900_file_mean_airpls_snv_catboost,w2_2900_file_mean_airpls_snv_catboost,2900,catboost,all,cerebellum,28,3,0.07096171802054155,0.08333333333333333,0.07142857142857142
20260306_170025_w2_2900_file_mean_airpls_snv_logreg,w2_2900_file_mean_airpls_snv_logreg,2900,logreg,cv,cortex,54,3,0.5186373221657905,0.5370370370370371,0.5370370370370371
20260306_170025_w2_2900_file_mean_airpls_snv_logreg,w2_2900_file_mean_airpls_snv_logreg,2900,logreg,cv,striatum,36,3,0.3352007469654528,0.36111111111111116,0.3611111111111111
20260306_170025_w2_2900_file_mean_airpls_snv_logreg,w2_2900_file_mean_airpls_snv_logreg,2900,logreg,cv,cerebellum,28,3,0.1027077497665733,0.13888888888888887,0.10714285714285714
20260306_170025_w2_2900_file_mean_airpls_snv_logreg,w2_2900_file_mean_airpls_snv_logreg,2900,logreg,all,cortex,54,3,0.5186373221657905,0.5370370370370371,0.5370370370370371
20260306_170025_w2_2900_file_mean_airpls_snv_logreg,w2_2900_file_mean_airpls_snv_logreg,2900,logreg,all,striatum,36,3,0.3352007469654528,0.36111111111111116,0.3611111111111111
20260306_170025_w2_2900_file_mean_airpls_snv_logreg,w2_2900_file_mean_airpls_snv_logreg,2900,logreg,all,cerebellum,28,3,0.1027077497665733,0.13888888888888887,0.10714285714285714
20260306_170121_w2_2900_file_mean_airpls_snv_svm,w2_2900_file_mean_airpls_snv_svm,2900,svm_rbf,cv,cortex,54,3,0.3538528098394598,0.3703703703703704,0.37037037037037035
20260306_170121_w2_2900_file_mean_airpls_snv_svm,w2_2900_file_mean_airpls_snv_svm,2900,svm_rbf,cv,striatum,36,3,0.4301594722352086,0.4166666666666667,0.4166666666666667
20260306_170121_w2_2900_file_mean_airpls_snv_svm,w2_2900_file_mean_airpls_snv_svm,2900,svm_rbf,cv,cerebellum,28,3,0.125,0.3333333333333333,0.21428571428571427
20260306_170121_w2_2900_file_mean_airpls_snv_svm,w2_2900_file_mean_airpls_snv_svm,2900,svm_rbf,all,cortex,54,3,0.3538528098394598,0.3703703703703704,0.37037037037037035
20260306_170121_w2_2900_file_mean_airpls_snv_svm,w2_2900_file_mean_airpls_snv_svm,2900,svm_rbf,all,striatum,36,3,0.4301594722352086,0.4166666666666667,0.4166666666666667
20260306_170121_w2_2900_file_mean_airpls_snv_svm,w2_2900_file_mean_airpls_snv_svm,2900,svm_rbf,all,cerebellum,28,3,0.125,0.3333333333333333,0.21428571428571427
20260306_172427_p5_1500_file_mean_arpls_msc_catboost,p5_1500_file_mean_arpls_msc_catboost,1500,catboost,cv,cortex,54,3,0.4990640372643768,0.5185185185185185,0.5185185185185185
20260306_172427_p5_1500_file_mean_arpls_msc_catboost,p5_1500_file_mean_arpls_msc_catboost,1500,catboost,cv,striatum,36,3,0.47015250544662307,0.5,0.5
20260306_172427_p5_1500_file_mean_arpls_msc_catboost,p5_1500_file_mean_arpls_msc_catboost,1500,catboost,cv,cerebellum,28,3,0.1851851851851852,0.1388888888888889,0.17857142857142858
20260306_172427_p5_1500_file_mean_arpls_msc_catboost,p5_1500_file_mean_arpls_msc_catboost,1500,catboost,all,cortex,54,3,0.4990640372643768,0.5185185185185185,0.5185185185185185
20260306_172427_p5_1500_file_mean_arpls_msc_catboost,p5_1500_file_mean_arpls_msc_catboost,1500,catboost,all,striatum,36,3,0.47015250544662307,0.5,0.5
20260306_172427_p5_1500_file_mean_arpls_msc_catboost,p5_1500_file_mean_arpls_msc_catboost,1500,catboost,all,cerebellum,28,3,0.1851851851851852,0.1388888888888889,0.17857142857142858
20260306_172604_p5_2900_file_mean_airpls_emsc_catboost,p5_2900_file_mean_airpls_emsc_catboost,2900,catboost,cv,cortex,54,3,0.44038155802861684,0.4444444444444445,0.4444444444444444
20260306_172604_p5_2900_file_mean_airpls_emsc_catboost,p5_2900_file_mean_airpls_emsc_catboost,2900,catboost,cv,striatum,36,3,0.24836601307189543,0.3055555555555556,0.3055555555555556
20260306_172604_p5_2900_file_mean_airpls_emsc_catboost,p5_2900_file_mean_airpls_emsc_catboost,2900,catboost,cv,cerebellum,28,3,0.1087344028520499,0.1111111111111111,0.10714285714285714
20260306_172604_p5_2900_file_mean_airpls_emsc_catboost,p5_2900_file_mean_airpls_emsc_catboost,2900,catboost,all,cortex,54,3,0.44038155802861684,0.4444444444444445,0.4444444444444444
20260306_172604_p5_2900_file_mean_airpls_emsc_catboost,p5_2900_file_mean_airpls_emsc_catboost,2900,catboost,all,striatum,36,3,0.24836601307189543,0.3055555555555556,0.3055555555555556
20260306_172604_p5_2900_file_mean_airpls_emsc_catboost,p5_2900_file_mean_airpls_emsc_catboost,2900,catboost,all,cerebellum,28,3,0.1087344028520499,0.1111111111111111,0.10714285714285714
20260306_172752_p5_2900_file_mean_airpls_snv_catboost,p5_2900_file_mean_airpls_snv_catboost,2900,catboost,cv,cortex,54,3,0.353921568627451,0.3703703703703704,0.37037037037037035
20260306_172752_p5_2900_file_mean_airpls_snv_catboost,p5_2900_file_mean_airpls_snv_catboost,2900,catboost,cv,striatum,36,3,0.38544891640866874,0.4166666666666667,0.4166666666666667
20260306_172752_p5_2900_file_mean_airpls_snv_catboost,p5_2900_file_mean_airpls_snv_catboost,2900,catboost,cv,cerebellum,28,3,0.10192147034252297,0.1111111111111111,0.10714285714285714
20260306_172752_p5_2900_file_mean_airpls_snv_catboost,p5_2900_file_mean_airpls_snv_catboost,2900,catboost,all,cortex,54,3,0.353921568627451,0.3703703703703704,0.37037037037037035
20260306_172752_p5_2900_file_mean_airpls_snv_catboost,p5_2900_file_mean_airpls_snv_catboost,2900,catboost,all,striatum,36,3,0.38544891640866874,0.4166666666666667,0.4166666666666667
20260306_172752_p5_2900_file_mean_airpls_snv_catboost,p5_2900_file_mean_airpls_snv_catboost,2900,catboost,all,cerebellum,28,3,0.10192147034252297,0.1111111111111111,0.10714285714285714
20260306_172915_p5_2900_file_mean_airpls_snv_logreg,p5_2900_file_mean_airpls_snv_logreg,2900,logreg,cv,cortex,54,3,0.5350877192982456,0.5370370370370371,0.5370370370370371
20260306_172915_p5_2900_file_mean_airpls_snv_logreg,p5_2900_file_mean_airpls_snv_logreg,2900,logreg,cv,striatum,36,3,0.3527777777777778,0.38888888888888884,0.3888888888888889
20260306_172915_p5_2900_file_mean_airpls_snv_logreg,p5_2900_file_mean_airpls_snv_logreg,2900,logreg,cv,cerebellum,28,3,0.13468013468013468,0.16666666666666666,0.14285714285714285
20260306_172915_p5_2900_file_mean_airpls_snv_logreg,p5_2900_file_mean_airpls_snv_logreg,2900,logreg,all,cortex,54,3,0.5350877192982456,0.5370370370370371,0.5370370370370371
20260306_172915_p5_2900_file_mean_airpls_snv_logreg,p5_2900_file_mean_airpls_snv_logreg,2900,logreg,all,striatum,36,3,0.3527777777777778,0.38888888888888884,0.3888888888888889
20260306_172915_p5_2900_file_mean_airpls_snv_logreg,p5_2900_file_mean_airpls_snv_logreg,2900,logreg,all,cerebellum,28,3,0.13468013468013468,0.16666666666666666,0.14285714285714285
20260306_173035_p5_2900_file_mean_airpls_snv_svm,p5_2900_file_mean_airpls_snv_svm,2900,svm_rbf,cv,cortex,54,3,0.4276216112851743,0.40740740740740744,0.4074074074074074
20260306_173035_p5_2900_file_mean_airpls_snv_svm,p5_2900_file_mean_airpls_snv_svm,2900,svm_rbf,cv,striatum,36,3,0.3639306599832916,0.36111111111111116,0.3611111111111111
20260306_173035_p5_2900_file_mean_airpls_snv_svm,p5_2900_file_mean_airpls_snv_svm,2900,svm_rbf,cv,cerebellum,28,3,0.12903225806451613,0.3333333333333333,0.21428571428571427
20260306_173035_p5_2900_file_mean_airpls_snv_svm,p5_2900_file_mean_airpls_snv_svm,2900,svm_rbf,all,cortex,54,3,0.4276216112851743,0.40740740740740744,0.4074074074074074
20260306_173035_p5_2900_file_mean_airpls_snv_svm,p5_2900_file_mean_airpls_snv_svm,2900,svm_rbf,all,striatum,36,3,0.3639306599832916,0.36111111111111116,0.3611111111111111
20260306_173035_p5_2900_file_mean_airpls_snv_svm,p5_2900_file_mean_airpls_snv_svm,2900,svm_rbf,all,cerebellum,28,3,0.12903225806451613,0.3333333333333333,0.21428571428571427
20260306_174959_v1_smoke_center1500_fast,v1_smoke_center1500_fast,1500,catboost,cv,cortex,54,3,0.47904940587867423,0.48148148148148145,0.48148148148148145
20260306_174959_v1_smoke_center1500_fast,v1_smoke_center1500_fast,1500,catboost,cv,striatum,36,3,0.48148148148148145,0.5,0.5
20260306_174959_v1_smoke_center1500_fast,v1_smoke_center1500_fast,1500,catboost,cv,cerebellum,28,3,0.1111111111111111,0.1111111111111111,0.14285714285714285
20260306_174959_v1_smoke_center1500_fast,v1_smoke_center1500_fast,1500,catboost,all,cortex,54,3,0.47904940587867423,0.48148148148148145,0.48148148148148145
20260306_174959_v1_smoke_center1500_fast,v1_smoke_center1500_fast,1500,catboost,all,striatum,36,3,0.48148148148148145,0.5,0.5
20260306_174959_v1_smoke_center1500_fast,v1_smoke_center1500_fast,1500,catboost,all,cerebellum,28,3,0.1111111111111111,0.1111111111111111,0.14285714285714285
20260306_180457_s2b_qs_1500_baseline_morph,s2b_qs_1500_baseline_morph,1500,catboost,cv,cortex,54,3,0.4617604617604618,0.46296296296296297,0.46296296296296297
20260306_180457_s2b_qs_1500_baseline_morph,s2b_qs_1500_baseline_morph,1500,catboost,cv,striatum,36,3,0.23249299719887953,0.25,0.25
20260306_180457_s2b_qs_1500_baseline_morph,s2b_qs_1500_baseline_morph,1500,catboost,cv,cerebellum,28,3,0.09523809523809523,0.05555555555555555,0.07142857142857142
20260306_180457_s2b_qs_1500_baseline_morph,s2b_qs_1500_baseline_morph,1500,catboost,all,cortex,54,3,0.4617604617604618,0.46296296296296297,0.46296296296296297
20260306_180457_s2b_qs_1500_baseline_morph,s2b_qs_1500_baseline_morph,1500,catboost,all,striatum,36,3,0.23249299719887953,0.25,0.25
20260306_180457_s2b_qs_1500_baseline_morph,s2b_qs_1500_baseline_morph,1500,catboost,all,cerebellum,28,3,0.09523809523809523,0.05555555555555555,0.07142857142857142
20260306_180620_s2b_qs_1500_baseline_snip,s2b_qs_1500_baseline_snip,1500,catboost,cv,cortex,54,3,0.48161098161098154,0.48148148148148145,0.48148148148148145
20260306_180620_s2b_qs_1500_baseline_snip,s2b_qs_1500_baseline_snip,1500,catboost,cv,striatum,36,3,0.19528619528619529,0.2222222222222222,0.2222222222222222
20260306_180620_s2b_qs_1500_baseline_snip,s2b_qs_1500_baseline_snip,1500,catboost,cv,cerebellum,28,3,0.17543859649122806,0.1388888888888889,0.17857142857142858
20260306_180620_s2b_qs_1500_baseline_snip,s2b_qs_1500_baseline_snip,1500,catboost,all,cortex,54,3,0.48161098161098154,0.48148148148148145,0.48148148148148145
20260306_180620_s2b_qs_1500_baseline_snip,s2b_qs_1500_baseline_snip,1500,catboost,all,striatum,36,3,0.19528619528619529,0.2222222222222222,0.2222222222222222
20260306_180620_s2b_qs_1500_baseline_snip,s2b_qs_1500_baseline_snip,1500,catboost,all,cerebellum,28,3,0.17543859649122806,0.1388888888888889,0.17857142857142858
20260306_180801_s2b_qs_1500_control,s2b_qs_1500_control,1500,catboost,cv,cortex,54,3,0.4990640372643768,0.5185185185185185,0.5185185185185185
20260306_180801_s2b_qs_1500_control,s2b_qs_1500_control,1500,catboost,cv,striatum,36,3,0.47015250544662307,0.5,0.5
20260306_180801_s2b_qs_1500_control,s2b_qs_1500_control,1500,catboost,cv,cerebellum,28,3,0.1851851851851852,0.1388888888888889,0.17857142857142858
20260306_180801_s2b_qs_1500_control,s2b_qs_1500_control,1500,catboost,all,cortex,54,3,0.4990640372643768,0.5185185185185185,0.5185185185185185
20260306_180801_s2b_qs_1500_control,s2b_qs_1500_control,1500,catboost,all,striatum,36,3,0.47015250544662307,0.5,0.5
20260306_180801_s2b_qs_1500_control,s2b_qs_1500_control,1500,catboost,all,cerebellum,28,3,0.1851851851851852,0.1388888888888889,0.17857142857142858
20260306_180934_s2b_qs_1500_derivative_d1,s2b_qs_1500_derivative_d1,1500,catboost,cv,cortex,54,3,0.24775985663082437,0.25925925925925924,0.25925925925925924
20260306_180934_s2b_qs_1500_derivative_d1,s2b_qs_1500_derivative_d1,1500,catboost,cv,striatum,36,3,0.17028985507246377,0.19444444444444442,0.19444444444444445
20260306_180934_s2b_qs_1500_derivative_d1,s2b_qs_1500_derivative_d1,1500,catboost,cv,cerebellum,28,3,0.14814814814814814,0.1111111111111111,0.14285714285714285
20260306_180934_s2b_qs_1500_derivative_d1,s2b_qs_1500_derivative_d1,1500,catboost,all,cortex,54,3,0.24775985663082437,0.25925925925925924,0.25925925925925924
20260306_180934_s2b_qs_1500_derivative_d1,s2b_qs_1500_derivative_d1,1500,catboost,all,striatum,36,3,0.17028985507246377,0.19444444444444442,0.19444444444444445
20260306_180934_s2b_qs_1500_derivative_d1,s2b_qs_1500_derivative_d1,1500,catboost,all,cerebellum,28,3,0.14814814814814814,0.1111111111111111,0.14285714285714285
20260306_181112_s2b_qs_1500_derivative_d2,s2b_qs_1500_derivative_d2,1500,catboost,cv,cortex,54,3,0.23139187574671446,0.24074074074074073,0.24074074074074073
20260306_181112_s2b_qs_1500_derivative_d2,s2b_qs_1500_derivative_d2,1500,catboost,cv,striatum,36,3,0.25098039215686274,0.27777777777777773,0.2777777777777778
20260306_181112_s2b_qs_1500_derivative_d2,s2b_qs_1500_derivative_d2,1500,catboost,cv,cerebellum,28,3,0.047619047619047616,0.027777777777777776,0.03571428571428571
20260306_181112_s2b_qs_1500_derivative_d2,s2b_qs_1500_derivative_d2,1500,catboost,all,cortex,54,3,0.23139187574671446,0.24074074074074073,0.24074074074074073
20260306_181112_s2b_qs_1500_derivative_d2,s2b_qs_1500_derivative_d2,1500,catboost,all,striatum,36,3,0.25098039215686274,0.27777777777777773,0.2777777777777778
20260306_181112_s2b_qs_1500_derivative_d2,s2b_qs_1500_derivative_d2,1500,catboost,all,cerebellum,28,3,0.047619047619047616,0.027777777777777776,0.03571428571428571
20260306_181254_s2b_qs_1500_despike_on,s2b_qs_1500_despike_on,1500,catboost,cv,cortex,54,3,0.5380209477770453,0.5555555555555556,0.5555555555555556
20260306_181254_s2b_qs_1500_despike_on,s2b_qs_1500_despike_on,1500,catboost,cv,striatum,36,3,0.4093314093314093,0.4444444444444445,0.4444444444444444
20260306_181254_s2b_qs_1500_despike_on,s2b_qs_1500_despike_on,1500,catboost,cv,cerebellum,28,3,0.125,0.08333333333333333,0.10714285714285714
20260306_181254_s2b_qs_1500_despike_on,s2b_qs_1500_despike_on,1500,catboost,all,cortex,54,3,0.5380209477770453,0.5555555555555556,0.5555555555555556
20260306_181254_s2b_qs_1500_despike_on,s2b_qs_1500_despike_on,1500,catboost,all,striatum,36,3,0.4093314093314093,0.4444444444444445,0.4444444444444444
20260306_181254_s2b_qs_1500_despike_on,s2b_qs_1500_despike_on,1500,catboost,all,cerebellum,28,3,0.125,0.08333333333333333,0.10714285714285714
20260306_181427_s2b_qs_1500_outlier_mad,s2b_qs_1500_outlier_mad,1500,catboost,cv,cortex,54,3,0.45415750678908573,0.46296296296296297,0.46296296296296297
20260306_181427_s2b_qs_1500_outlier_mad,s2b_qs_1500_outlier_mad,1500,catboost,cv,striatum,36,3,0.3685185185185185,0.3888888888888889,0.3888888888888889
20260306_181427_s2b_qs_1500_outlier_mad,s2b_qs_1500_outlier_mad,1500,catboost,cv,cerebellum,28,3,0.1568627450980392,0.1111111111111111,0.14285714285714285
20260306_181427_s2b_qs_1500_outlier_mad,s2b_qs_1500_outlier_mad,1500,catboost,all,cortex,54,3,0.45415750678908573,0.46296296296296297,0.46296296296296297
20260306_181427_s2b_qs_1500_outlier_mad,s2b_qs_1500_outlier_mad,1500,catboost,all,striatum,36,3,0.3685185185185185,0.3888888888888889,0.3888888888888889
20260306_181427_s2b_qs_1500_outlier_mad,s2b_qs_1500_outlier_mad,1500,catboost,all,cerebellum,28,3,0.1568627450980392,0.1111111111111111,0.14285714285714285
20260306_181529_s2b_qs_2900_baseline_morph,s2b_qs_2900_baseline_morph,2900,logreg,cv,cortex,54,3,0.34603872975966005,0.3703703703703704,0.37037037037037035
20260306_181529_s2b_qs_2900_baseline_morph,s2b_qs_2900_baseline_morph,2900,logreg,cv,striatum,36,3,0.36738906088751283,0.38888888888888884,0.3888888888888889
20260306_181529_s2b_qs_2900_baseline_morph,s2b_qs_2900_baseline_morph,2900,logreg,cv,cerebellum,28,3,0.2673350041771094,0.3333333333333333,0.2857142857142857
20260306_181529_s2b_qs_2900_baseline_morph,s2b_qs_2900_baseline_morph,2900,logreg,all,cortex,54,3,0.34603872975966005,0.3703703703703704,0.37037037037037035
20260306_181529_s2b_qs_2900_baseline_morph,s2b_qs_2900_baseline_morph,2900,logreg,all,striatum,36,3,0.36738906088751283,0.38888888888888884,0.3888888888888889
20260306_181529_s2b_qs_2900_baseline_morph,s2b_qs_2900_baseline_morph,2900,logreg,all,cerebellum,28,3,0.2673350041771094,0.3333333333333333,0.2857142857142857
20260306_181631_s2b_qs_2900_baseline_snip,s2b_qs_2900_baseline_snip,2900,logreg,cv,cortex,54,3,0.4871794871794872,0.5,0.5
20260306_181631_s2b_qs_2900_baseline_snip,s2b_qs_2900_baseline_snip,2900,logreg,cv,striatum,36,3,0.375,0.4166666666666667,0.4166666666666667
20260306_181631_s2b_qs_2900_baseline_snip,s2b_qs_2900_baseline_snip,2900,logreg,cv,cerebellum,28,3,0.10916179337231968,0.1111111111111111,0.10714285714285714
20260306_181631_s2b_qs_2900_baseline_snip,s2b_qs_2900_baseline_snip,2900,logreg,all,cortex,54,3,0.4871794871794872,0.5,0.5
20260306_181631_s2b_qs_2900_baseline_snip,s2b_qs_2900_baseline_snip,2900,logreg,all,striatum,36,3,0.375,0.4166666666666667,0.4166666666666667
20260306_181631_s2b_qs_2900_baseline_snip,s2b_qs_2900_baseline_snip,2900,logreg,all,cerebellum,28,3,0.10916179337231968,0.1111111111111111,0.10714285714285714
20260306_181806_s2b_qs_2900_control,s2b_qs_2900_control,2900,logreg,cv,cortex,54,3,0.5350877192982456,0.5370370370370371,0.5370370370370371
20260306_181806_s2b_qs_2900_control,s2b_qs_2900_control,2900,logreg,cv,striatum,36,3,0.3527777777777778,0.38888888888888884,0.3888888888888889
20260306_181806_s2b_qs_2900_control,s2b_qs_2900_control,2900,logreg,cv,cerebellum,28,3,0.13468013468013468,0.16666666666666666,0.14285714285714285
20260306_181806_s2b_qs_2900_control,s2b_qs_2900_control,2900,logreg,all,cortex,54,3,0.5350877192982456,0.5370370370370371,0.5370370370370371
20260306_181806_s2b_qs_2900_control,s2b_qs_2900_control,2900,logreg,all,striatum,36,3,0.3527777777777778,0.38888888888888884,0.3888888888888889
20260306_181806_s2b_qs_2900_control,s2b_qs_2900_control,2900,logreg,all,cerebellum,28,3,0.13468013468013468,0.16666666666666666,0.14285714285714285
20260306_181952_s2b_qs_2900_derivative_d1,s2b_qs_2900_derivative_d1,2900,logreg,cv,cortex,54,3,0.24713804713804713,0.25925925925925924,0.25925925925925924
20260306_181952_s2b_qs_2900_derivative_d1,s2b_qs_2900_derivative_d1,2900,logreg,cv,striatum,36,3,0.2708333333333333,0.27777777777777773,0.2777777777777778
20260306_181952_s2b_qs_2900_derivative_d1,s2b_qs_2900_derivative_d1,2900,logreg,cv,cerebellum,28,3,0.26399331662489556,0.3055555555555556,0.2857142857142857
20260306_181952_s2b_qs_2900_derivative_d1,s2b_qs_2900_derivative_d1,2900,logreg,all,cortex,54,3,0.24713804713804713,0.25925925925925924,0.25925925925925924
20260306_181952_s2b_qs_2900_derivative_d1,s2b_qs_2900_derivative_d1,2900,logreg,all,striatum,36,3,0.2708333333333333,0.27777777777777773,0.2777777777777778
20260306_181952_s2b_qs_2900_derivative_d1,s2b_qs_2900_derivative_d1,2900,logreg,all,cerebellum,28,3,0.26399331662489556,0.3055555555555556,0.2857142857142857
20260306_182126_s2b_qs_2900_derivative_d2,s2b_qs_2900_derivative_d2,2900,logreg,cv,cortex,54,3,0.18855218855218855,0.20370370370370372,0.2037037037037037
20260306_182126_s2b_qs_2900_derivative_d2,s2b_qs_2900_derivative_d2,2900,logreg,cv,striatum,36,3,0.24543209876543207,0.25,0.25
20260306_182126_s2b_qs_2900_derivative_d2,s2b_qs_2900_derivative_d2,2900,logreg,cv,cerebellum,28,3,0.34848484848484845,0.4444444444444445,0.39285714285714285
20260306_182126_s2b_qs_2900_derivative_d2,s2b_qs_2900_derivative_d2,2900,logreg,all,cortex,54,3,0.18855218855218855,0.20370370370370372,0.2037037037037037
20260306_182126_s2b_qs_2900_derivative_d2,s2b_qs_2900_derivative_d2,2900,logreg,all,striatum,36,3,0.24543209876543207,0.25,0.25
20260306_182126_s2b_qs_2900_derivative_d2,s2b_qs_2900_derivative_d2,2900,logreg,all,cerebellum,28,3,0.34848484848484845,0.4444444444444445,0.39285714285714285
20260306_182250_s2b_qs_2900_despike_on,s2b_qs_2900_despike_on,2900,logreg,cv,cortex,54,3,0.5425882215811405,0.5555555555555555,0.5555555555555556
20260306_182250_s2b_qs_2900_despike_on,s2b_qs_2900_despike_on,2900,logreg,cv,striatum,36,3,0.45284780578898226,0.47222222222222227,0.4722222222222222
20260306_182250_s2b_qs_2900_despike_on,s2b_qs_2900_despike_on,2900,logreg,cv,cerebellum,28,3,0.18097643097643099,0.19999999999999998,0.17857142857142858
20260306_182250_s2b_qs_2900_despike_on,s2b_qs_2900_despike_on,2900,logreg,all,cortex,54,3,0.5425882215811405,0.5555555555555555,0.5555555555555556
20260306_182250_s2b_qs_2900_despike_on,s2b_qs_2900_despike_on,2900,logreg,all,striatum,36,3,0.45284780578898226,0.47222222222222227,0.4722222222222222
20260306_182250_s2b_qs_2900_despike_on,s2b_qs_2900_despike_on,2900,logreg,all,cerebellum,28,3,0.18097643097643099,0.19999999999999998,0.17857142857142858
20260306_182424_s2b_qs_2900_outlier_mad,s2b_qs_2900_outlier_mad,2900,logreg,cv,cortex,54,3,0.4700707338638373,0.48148148148148145,0.48148148148148145
20260306_182424_s2b_qs_2900_outlier_mad,s2b_qs_2900_outlier_mad,2900,logreg,cv,striatum,36,3,0.3786435786435786,0.4166666666666667,0.4166666666666667
20260306_182424_s2b_qs_2900_outlier_mad,s2b_qs_2900_outlier_mad,2900,logreg,cv,cerebellum,28,3,0.1419234360410831,0.16666666666666666,0.14285714285714285
20260306_182424_s2b_qs_2900_outlier_mad,s2b_qs_2900_outlier_mad,2900,logreg,all,cortex,54,3,0.4700707338638373,0.48148148148148145,0.48148148148148145
20260306_182424_s2b_qs_2900_outlier_mad,s2b_qs_2900_outlier_mad,2900,logreg,all,striatum,36,3,0.3786435786435786,0.4166666666666667,0.4166666666666667
20260306_182424_s2b_qs_2900_outlier_mad,s2b_qs_2900_outlier_mad,2900,logreg,all,cerebellum,28,3,0.1419234360410831,0.16666666666666666,0.14285714285714285
20260306_185355_s2b_sel_s2b_qs_1500_control_ss22,s2b_sel_s2b_qs_1500_control_ss22,1500,catboost,cv,cortex,54,3,0.49498746867167914,0.5185185185185185,0.5185185185185185
20260306_185355_s2b_sel_s2b_qs_1500_control_ss22,s2b_sel_s2b_qs_1500_control_ss22,1500,catboost,cv,striatum,36,3,0.4850589225589226,0.5277777777777778,0.5277777777777778
20260306_185355_s2b_sel_s2b_qs_1500_control_ss22,s2b_sel_s2b_qs_1500_control_ss22,1500,catboost,cv,cerebellum,28,3,0.15151515151515152,0.1388888888888889,0.17857142857142858
20260306_185355_s2b_sel_s2b_qs_1500_control_ss22,s2b_sel_s2b_qs_1500_control_ss22,1500,catboost,all,cortex,54,3,0.49498746867167914,0.5185185185185185,0.5185185185185185
20260306_185355_s2b_sel_s2b_qs_1500_control_ss22,s2b_sel_s2b_qs_1500_control_ss22,1500,catboost,all,striatum,36,3,0.4850589225589226,0.5277777777777778,0.5277777777777778
20260306_185355_s2b_sel_s2b_qs_1500_control_ss22,s2b_sel_s2b_qs_1500_control_ss22,1500,catboost,all,cerebellum,28,3,0.15151515151515152,0.1388888888888889,0.17857142857142858
20260306_185359_s2b_sel_s2b_qs_1500_control_ss11,s2b_sel_s2b_qs_1500_control_ss11,1500,catboost,cv,cortex,54,3,0.5415366586098294,0.5555555555555555,0.5555555555555556
