alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.73,0.27,0.6010270679923536,0.5981481481481481,0.6016949152542372,0.7379080388066267
0.74,0.26,0.6010270679923536,0.5981481481481481,0.6016949152542372,0.7371674051712561
0.75,0.25,0.6010270679923536,0.5981481481481481,0.6016949152542372,0.7363612609280131
0.56,0.43999999999999995,0.5932061305195634,0.5906084656084656,0.5932203389830508,0.7473456415690048
0.71,0.29000000000000004,0.593129429254407,0.5902116402116402,0.5932203389830508,0.7393772305999521
0.72,0.28,0.593129429254407,0.5902116402116402,0.5932203389830508,0.7382480526415058
0.76,0.24,0.5920807310962916,0.5898148148148148,0.5932203389830508,0.7360055274208035
0.77,0.22999999999999998,0.5920807310962916,0.5898148148148148,0.5932203389830508,0.7359970373609656
0.78,0.21999999999999997,0.5920807310962916,0.5898148148148148,0.5932203389830508,0.7354530988195943
0.79,0.20999999999999996,0.5920807310962916,0.5898148148148148,0.5932203389830508,0.7352248533570741
0.8,0.19999999999999996,0.5920632772948168,0.5898148148148148,0.5932203389830508,0.7346663445668581
0.81,0.18999999999999995,0.5920632772948168,0.5898148148148148,0.5932203389830508,0.7342061833236416
0.84,0.16000000000000003,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7326982115493027
0.85,0.15000000000000002,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7318191899385739
0.86,0.14,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7321203127685799
0.87,0.13,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7310154555661615
0.88,0.12,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7309110278301549
0.89,0.10999999999999999,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7303379487910938
0.9,0.09999999999999998,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7294467668023509
0.96,0.040000000000000036,0.5896431754057802,0.589021164021164,0.5932203389830508,0.7263811172187294
0.97,0.030000000000000027,0.5896431754057802,0.589021164021164,0.5932203389830508,0.726274279611892
0.98,0.020000000000000018,0.5896431754057802,0.589021164021164,0.5932203389830508,0.7251681619621285
0.99,0.010000000000000009,0.5896431754057802,0.589021164021164,0.5932203389830508,0.724494325505237
1.0,0.0,0.5896431754057802,0.589021164021164,0.5932203389830508,0.7238313889790141
0.35,0.65,0.5863154116478434,0.5843915343915345,0.5847457627118644,0.7498139240116134
0.36,0.64,0.5855230581665815,0.5843915343915345,0.5847457627118644,0.7505060271587872
0.57,0.43000000000000005,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7472144832061393
0.58,0.42000000000000004,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7472108128879631
0.59,0.41000000000000003,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7462273635412274
0.6,0.4,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7459723874518484
0.61,0.39,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.745211103378626
0.62,0.38,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7444097788770446
0.63,0.37,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7439459473156521
0.64,0.36,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7434966860031045
0.65,0.35,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7440212345539688
0.66,0.33999999999999997,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7429224575405575
0.67,0.32999999999999996,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.742248621083666
0.68,0.31999999999999995,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7412725123732825
0.69,0.31000000000000005,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.7408245115080803
0.7,0.30000000000000004,0.5852527312618162,0.5822751322751323,0.5847457627118644,0.739932069071992
0.51,0.49,0.5851349086643205,0.5826719576719577,0.5847457627118644,0.7483958619709582
0.52,0.48,0.5851349086643205,0.5826719576719577,0.5847457627118644,0.748170026379269
0.53,0.47,0.5851349086643205,0.5826719576719577,0.5847457627118644,0.7477949028815525
0.54,0.45999999999999996,0.5851349086643205,0.5826719576719577,0.5847457627118644,0.7476989652053837
0.55,0.44999999999999996,0.5851349086643205,0.5826719576719577,0.5847457627118644,0.7477973127523834
0.42,0.5800000000000001,0.5847593582887701,0.5830687830687831,0.5847457627118644,0.7499379050085083
0.82,0.18000000000000005,0.5836789798832295,0.5814814814814815,0.5847457627118644,0.7345109764718237
0.83,0.17000000000000004,0.5836789798832295,0.5814814814814815,0.5847457627118644,0.7328281094648231
0.91,0.08999999999999997,0.5821468667074913,0.5810846560846561,0.5847457627118644,0.7289963560663176
0.92,0.07999999999999996,0.5821468667074913,0.5810846560846561,0.5847457627118644,0.7289854561356487
0.93,0.06999999999999995,0.5821468667074913,0.5810846560846561,0.5847457627118644,0.7283225196094257
0.94,0.06000000000000005,0.5821468667074913,0.5810846560846561,0.5847457627118644,0.7272940990688103
0.95,0.050000000000000044,0.5821468667074913,0.5810846560846561,0.5847457627118644,0.7268582585816219
0.32,0.6799999999999999,0.5780487804878048,0.5777777777777778,0.576271186440678,0.7517918075363518
0.43,0.5700000000000001,0.577020254837819,0.5747354497354497,0.576271186440678,0.7512418671757568
0.44,0.56,0.577020254837819,0.5747354497354497,0.576271186440678,0.751449462200425
0.45,0.55,0.577020254837819,0.5747354497354497,0.576271186440678,0.7512212167379048
0.46,0.54,0.577020254837819,0.5747354497354497,0.576271186440678,0.7499159941233112
0.47,0.53,0.577020254837819,0.5747354497354497,0.576271186440678,0.7497034683331218
0.48,0.52,0.577020254837819,0.5747354497354497,0.576271186440678,0.7495687506759395
0.49,0.51,0.577020254837819,0.5747354497354497,0.576271186440678,0.7493137745865601
0.5,0.5,0.577020254837819,0.5747354497354497,0.576271186440678,0.7486508380603375
0.37,0.63,0.576511490079216,0.5751322751322752,0.576271186440678,0.7490842164301728
0.38,0.62,0.576511490079216,0.5751322751322752,0.576271186440678,0.7487333026646249
0.39,0.61,0.576511490079216,0.5751322751322752,0.576271186440678,0.7492238909761374
0.41,0.5900000000000001,0.576511490079216,0.5751322751322752,0.576271186440678,0.7500678029240287
0.33,0.6699999999999999,0.5693247111499248,0.5685185185185185,0.5677966101694916,0.7500349137383798
0.34,0.6599999999999999,0.5693247111499248,0.5685185185185185,0.5677966101694916,0.7494509347686497
