alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.35,0.65,0.5922562043043972,0.5919312169312169,0.5932203389830508,0.7922895366412698
0.22,0.78,0.5917497149090187,0.5919312169312169,0.5932203389830508,0.776979555413445
0.23,0.77,0.5916892502258356,0.5919312169312169,0.5932203389830508,0.7789599010555364
0.24,0.76,0.5916892502258356,0.5919312169312169,0.5932203389830508,0.780840860751002
0.29,0.71,0.5913590419687981,0.5911375661375661,0.5932203389830508,0.7880057267412851
0.17,0.83,0.5850108899548035,0.5878306878306878,0.5932203389830508,0.7680010232481349
0.25,0.75,0.5835316699184242,0.5835978835978836,0.5847457627118644,0.7822311211110954
0.28,0.72,0.5827016584985169,0.5828042328042328,0.5847457627118644,0.7871145447525422
0.15,0.85,0.5823138057849375,0.5869047619047619,0.5932203389830508,0.7630413000920061
0.26,0.74,0.5752419085752419,0.5752645502645503,0.576271186440678,0.7845393202100519
0.27,0.73,0.5748139000377345,0.5748677248677249,0.576271186440678,0.7860449082368209
0.14,0.86,0.5639001806684734,0.5697089947089947,0.576271186440678,0.7607187527919237
0.11,0.89,0.5555555555555555,0.5682539682539682,0.576271186440678,0.750364308467646
0.13,0.87,0.5532723825406752,0.5604497354497354,0.5677966101694916,0.7565105632018341
0.1,0.9,0.5484080571799871,0.5599206349206349,0.5677966101694916,0.7468636935260813
0.12,0.88,0.5450896774801826,0.5585978835978836,0.5677966101694916,0.753217680432058
0.0,1.0,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.685764311759177
0.01,0.99,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7148237097851989
0.02,0.98,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7145411018164548
0.03,0.97,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7150693206854952
0.04,0.96,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7130440038495238
0.05,0.95,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7130404445552071
0.06,0.94,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7215805892153774
0.07,0.9299999999999999,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7251293754502998
0.08,0.92,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7312447851440149
0.09,0.91,0.4969696969696969,0.5015873015873016,0.5084745762711864,0.7377549303736722
