center,region,wn,score_f,n_samples
1500,cortex,1282.392578,13.696563612014506,54
1500,cortex,1283.492188,14.917940246570812,54
1500,cortex,1284.591797,15.841164780641273,54
1500,cortex,1285.69043,16.285700966289564,54
1500,cortex,1286.790039,18.184873327407548,54
1500,cortex,1287.888672,21.676316344265164,54
1500,cortex,1288.987305,11.85693856125378,54
1500,cortex,1290.084961,7.416432369690265,54
1500,cortex,1291.183594,6.182025938366053,54
1500,cortex,1292.28125,5.551337431690871,54
1500,cortex,1293.378906,5.496897621940599,54
1500,cortex,1294.476563,5.622406779125016,54
1500,cortex,1295.573242,5.6602528161637435,54
1500,cortex,1296.669922,5.395898847247968,54
1500,cortex,1297.766602,5.020557050859975,54
1500,cortex,1298.863281,6.086906457416831,54
1500,cortex,1299.959961,12.01513707929144,54
1500,cortex,1301.055664,18.108180009866164,54
1500,cortex,1302.151367,17.967101852370078,54
1500,cortex,1303.24707,16.919031778150792,54
1500,cortex,1304.342773,15.678388470152488,54
1500,cortex,1305.4375,14.084502028115528,54
1500,cortex,1306.533203,12.264063761401431,54
1500,cortex,1307.62793,10.81370629275041,54
1500,cortex,1308.72168,10.063391004334623,54
1500,cortex,1309.816406,8.8721483881468,54
1500,cortex,1310.910156,8.328489942584536,54
1500,cortex,1312.003906,8.228179182822913,54
1500,cortex,1313.097656,7.848076528495468,54
1500,cortex,1314.191406,7.635243835083834,54
1500,cortex,1315.28418,7.418262137858123,54
1500,cortex,1316.376953,7.369808233459269,54
1500,cortex,1317.469727,7.212952666316858,54
1500,cortex,1318.5625,6.5244576856757215,54
1500,cortex,1319.654297,6.2068655269302,54
1500,cortex,1320.746094,5.219041515624658,54
1500,cortex,1321.837891,4.87944735010208,54
1500,cortex,1322.929688,4.503522682369605,54
1500,cortex,1324.021484,3.9036683469424154,54
1500,cortex,1325.112305,3.989260325804697,54
1500,cortex,1326.203125,4.231931927004975,54
1500,cortex,1327.293945,4.273062366364229,54
1500,cortex,1328.384766,3.402386689716063,54
1500,cortex,1329.474609,2.6305308834888472,54
1500,cortex,1330.564453,2.5234038785467665,54
1500,cortex,1331.654297,2.507417041057963,54
1500,cortex,1332.744141,3.11937305191811,54
1500,cortex,1333.833008,3.0268385410621494,54
1500,cortex,1334.921875,3.5239933001416346,54
1500,cortex,1336.011719,4.537710369723222,54
1500,cortex,1337.099609,4.573014775414547,54
1500,cortex,1338.188477,4.432582617714491,54
1500,cortex,1339.276367,10.203507508059834,54
1500,cortex,1340.364258,14.818075236853328,54
1500,cortex,1341.452148,15.71983278092053,54
1500,cortex,1342.540039,15.74325415784462,54
1500,cortex,1343.626953,11.907914422171302,54
1500,cortex,1344.714844,6.310000526349625,54
1500,cortex,1345.801758,3.6688844842337303,54
1500,cortex,1346.887695,3.018595494947215,54
1500,cortex,1347.974609,0.829416133962155,54
1500,cortex,1349.060547,0.600518394875566,54
1500,cortex,1350.146484,3.7606025191333576,54
1500,cortex,1351.232422,6.224674556988044,54
1500,cortex,1352.318359,10.372376502129413,54
1500,cortex,1353.40332,15.001613487612271,54
1500,cortex,1354.488281,16.869022960920482,54
1500,cortex,1355.573242,17.3041190104018,54
1500,cortex,1356.658203,16.327696199005135,54
1500,cortex,1357.742188,14.985467253661138,54
1500,cortex,1358.827148,14.378701638314869,54
1500,cortex,1359.911133,13.605266711517325,54
1500,cortex,1360.995117,12.748235284202467,54
1500,cortex,1362.078125,11.212446138706428,54
1500,cortex,1363.161133,9.511027618563768,54
1500,cortex,1364.245117,7.564236443085631,54
1500,cortex,1365.328125,5.383889910527953,54
1500,cortex,1366.410156,3.554718379911036,54
1500,cortex,1367.493164,2.7836007710689676,54
1500,cortex,1368.575195,3.000165541817594,54
1500,cortex,1369.657227,2.808711705293656,54
1500,cortex,1370.739258,3.079454597011439,54
1500,cortex,1371.820313,4.671707651741491,54
1500,cortex,1372.902344,6.810390240951398,54
1500,cortex,1373.983398,9.27198042899182,54
1500,cortex,1375.064453,10.73422065575905,54
1500,cortex,1376.144531,11.8178809216674,54
1500,cortex,1377.225586,12.631896734702108,54
1500,cortex,1378.305664,13.241133183513186,54
1500,cortex,1379.385742,13.167412346235595,54
1500,cortex,1380.46582,13.3195549341118,54
1500,cortex,1381.544922,15.328649174236698,54
1500,cortex,1382.625,17.080956804529983,54
1500,cortex,1383.704102,19.962781801538096,54
1500,cortex,1384.783203,22.849368913916425,54
1500,cortex,1385.861328,24.188018205543788,54
1500,cortex,1386.94043,24.34364660750254,54
1500,cortex,1388.018555,27.803438276398047,54
1500,cortex,1389.09668,23.858278896636232,54
1500,cortex,1390.174805,15.44586405897005,54
1500,cortex,1391.251953,3.091931119239608,54
1500,cortex,1392.329102,1.2778647382673176,54
1500,cortex,1393.407227,6.3476320216750395,54
1500,cortex,1394.483398,8.843763559011517,54
1500,cortex,1395.560547,14.305420955738237,54
1500,cortex,1396.636719,17.994394677117146,54
1500,cortex,1397.713867,15.94737693707563,54
1500,cortex,1398.790039,16.83946832065488,54
1500,cortex,1399.865234,11.928976399134278,54
1500,cortex,1400.941406,1.8693893554659364,54
1500,cortex,1402.016602,1.8694612700710336,54
1500,cortex,1403.091797,2.1925041924434185,54
1500,cortex,1404.166992,1.8219529776611854,54
1500,cortex,1405.242188,2.1126249695673622,54
1500,cortex,1406.316406,1.0294526148556873,54
1500,cortex,1407.390625,2.123251133217906,54
1500,cortex,1408.464844,3.5035605603232747,54
1500,cortex,1409.539063,3.1183014652405356,54
1500,cortex,1410.613281,2.5476701613370887,54
1500,cortex,1411.686523,2.284357432842383,54
1500,cortex,1412.759766,2.554037976029927,54
1500,cortex,1413.833008,2.9208881425853233,54
1500,cortex,1414.90625,2.9062484191719764,54
1500,cortex,1415.978516,3.0174160763631637,54
1500,cortex,1417.050781,3.0304582192753653,54
1500,cortex,1418.123047,3.1444092882812376,54
1500,cortex,1419.195313,3.0565465375401475,54
1500,cortex,1420.266602,2.9033965157857375,54
1500,cortex,1421.338867,2.8526361622966,54
1500,cortex,1422.410156,3.6632121668351556,54
1500,cortex,1423.481445,4.8889497570727,54
1500,cortex,1424.551758,5.063735264697383,54
1500,cortex,1425.623047,4.109831081818258,54
1500,cortex,1426.693359,3.159064550228425,54
1500,cortex,1427.763672,2.3895499565925222,54
1500,cortex,1428.833984,2.7773781544559584,54
1500,cortex,1429.90332,4.023125538379063,54
1500,cortex,1430.973633,4.750721417426251,54
1500,cortex,1432.042969,4.38962491807539,54
1500,cortex,1433.112305,4.581879275174761,54
1500,cortex,1434.180664,6.021578537779269,54
1500,cortex,1435.25,8.337583519881939,54
1500,cortex,1436.318359,11.194263395688496,54
1500,cortex,1437.386719,13.848947774404634,54
1500,cortex,1438.455078,14.833302898851118,54
1500,cortex,1439.523438,14.544539406188074,54
1500,cortex,1440.59082,13.372458533856683,54
1500,cortex,1441.658203,11.453438789686878,54
1500,cortex,1442.725586,9.879923563095785,54
1500,cortex,1443.792969,9.743952311096713,54
1500,cortex,1444.859375,11.258389230793878,54
1500,cortex,1445.925781,13.520625834905417,54
1500,cortex,1446.992188,16.74610880573946,54
1500,cortex,1448.058594,18.54074857475648,54
1500,cortex,1449.125,18.250127406794547,54
1500,cortex,1450.19043,17.23401390166878,54
1500,cortex,1451.255859,15.88554205884127,54
1500,cortex,1452.321289,13.668056775358833,54
1500,cortex,1453.386719,12.617517406117086,54
1500,cortex,1454.452148,10.871866694266673,54
1500,cortex,1455.516602,10.049732755888424,54
1500,cortex,1456.581055,9.71715379103029,54
1500,cortex,1457.645508,11.269097954559408,54
1500,cortex,1458.709961,12.543591190108106,54
1500,cortex,1459.773438,12.507376104373888,54
1500,cortex,1460.836914,12.963407042371085,54
1500,cortex,1461.900391,13.647044405057505,54
1500,cortex,1462.963867,13.949899594434,54
1500,cortex,1464.027344,13.858334476245073,54
1500,cortex,1465.089844,13.811048766817354,54
1500,cortex,1466.152344,14.108645126709238,54
1500,cortex,1467.214844,13.802827487511612,54
1500,cortex,1468.277344,14.960370995036627,54
1500,cortex,1469.338867,16.237195514347224,54
1500,cortex,1470.401367,17.374912771750942,54
1500,cortex,1471.462891,18.38983568352811,54
1500,cortex,1472.523438,21.67944570674502,54
1500,cortex,1473.584961,25.18174547641882,54
1500,cortex,1474.645508,28.914173675246673,54
1500,cortex,1475.707031,31.455141917348083,54
1500,cortex,1476.767578,32.84042503605324,54
1500,cortex,1477.827148,33.04061437973095,54
1500,cortex,1478.887695,32.56367483045919,54
1500,cortex,1479.947266,32.47438771771514,54
1500,cortex,1481.006836,31.350169690949155,54
1500,cortex,1482.066406,29.491937042297526,54
1500,cortex,1483.125977,28.972224430375686,54
1500,cortex,1484.18457,27.332372483953737,54
1500,cortex,1485.244141,33.570817470870935,54
1500,cortex,1486.302734,32.03019587133205,54
1500,cortex,1487.360352,28.752028646637775,54
1500,cortex,1488.418945,26.326417290657293,54
1500,cortex,1489.476563,24.96840369427097,54
1500,cortex,1490.535156,24.89886387095557,54
1500,cortex,1491.592773,26.76875655317427,54
1500,cortex,1492.649414,28.95751736133615,54
1500,cortex,1493.707031,26.442999704362713,54
1500,cortex,1494.763672,21.923969101730496,54
1500,cortex,1495.820313,22.687414778428938,54
1500,cortex,1496.876953,18.797408487641686,54
1500,cortex,1497.933594,16.523208882450028,54
1500,cortex,1498.989258,31.59156634921729,54
1500,cortex,1500.044922,34.042703591125026,54
1500,cortex,1501.100586,33.234107862465116,54
1500,cortex,1502.15625,28.612527025720926,54
1500,cortex,1503.211914,23.66298464252389,54
1500,cortex,1504.266602,22.31063435827342,54
1500,cortex,1505.321289,20.480044272021587,54
1500,cortex,1506.375977,18.542187866972093,54
1500,cortex,1507.430664,18.036226181481634,54
1500,cortex,1508.485352,16.936341687421635,54
1500,cortex,1509.539063,16.702175255327532,54
1500,cortex,1510.592773,19.23563412903736,54
1500,cortex,1511.646484,23.903294045010586,54
1500,cortex,1512.700195,29.160517131626495,54
1500,cortex,1513.75293,15.3455990557095,54
1500,cortex,1514.805664,0.24544639438455007,54
1500,cortex,1515.858398,0.4524050881703434,54
1500,cortex,1516.911133,2.371380050606921,54
1500,cortex,1517.963867,14.921533622091744,54
1500,cortex,1519.015625,17.636951407332827,54
1500,cortex,1520.068359,20.517390124522187,54
1500,cortex,1521.120117,27.880599378108034,54
1500,cortex,1522.170898,29.43249672969561,54
1500,cortex,1523.222656,26.924682802204032,54
1500,cortex,1524.273438,23.107706573214447,54
1500,cortex,1525.324219,21.392660661804104,54
1500,cortex,1526.375,20.774027739390387,54
1500,cortex,1527.425781,18.48365845840295,54
1500,cortex,1528.475586,16.999735942916438,54
1500,cortex,1529.526367,15.796186808867233,54
1500,cortex,1530.576172,15.443789758738374,54
1500,cortex,1531.625977,16.654519970385174,54
1500,cortex,1532.674805,17.3307921454265,54
1500,cortex,1533.724609,17.881672382082247,54
1500,cortex,1534.773438,19.402402390387532,54
1500,cortex,1535.822266,19.638278679281864,54
1500,cortex,1536.871094,19.42308992936908,54
1500,cortex,1537.918945,8.03166884724286,54
1500,cortex,1538.967773,2.403134373879318,54
1500,cortex,1540.015625,4.039313866950374,54
1500,cortex,1541.063477,4.904340424370625,54
1500,cortex,1542.111328,5.165732285321794,54
1500,cortex,1543.158203,5.180928633653701,54
1500,cortex,1544.206055,4.802951763582731,54
1500,cortex,1545.25293,4.783168555418618,54
1500,cortex,1546.299805,5.508303868586605,54
1500,cortex,1547.345703,4.100937140019616,54
1500,cortex,1548.392578,6.2796019953888695,54
1500,cortex,1549.438477,11.471963731524077,54
1500,cortex,1550.484375,14.282762571904724,54
1500,cortex,1551.530273,16.474277118583306,54
1500,cortex,1552.576172,17.15413853049382,54
1500,cortex,1553.621094,16.87041265109845,54
1500,cortex,1554.666016,16.831009058848892,54
1500,cortex,1555.710938,16.939725605549516,54
1500,cortex,1556.755859,15.152107231739883,54
1500,cortex,1557.800781,13.012269379468389,54
1500,cortex,1558.844727,10.057692067552786,54
1500,cortex,1559.889648,7.369012775202686,54
1500,cortex,1560.933594,8.865773445327887,54
1500,cortex,1561.976563,12.039751994506164,54
1500,cortex,1563.020508,14.253661257379639,54
1500,cortex,1564.063477,12.353173189414338,54
1500,cortex,1565.106445,11.650752578581912,54
1500,cortex,1566.149414,13.464282164593703,54
1500,cortex,1567.192383,15.089319727893276,54
1500,cortex,1568.235352,15.623287020838111,54
1500,cortex,1569.277344,15.872903017700416,54
1500,cortex,1570.319336,15.604490876461712,54
1500,cortex,1571.361328,17.491395183777282,54
1500,cortex,1572.40332,16.665401982692607,54
1500,cortex,1573.444336,13.72366705944949,54
1500,cortex,1574.485352,11.807438776042977,54
1500,cortex,1575.526367,5.832375500713984,54
1500,cortex,1576.567383,3.4281673862213347,54
1500,cortex,1577.608398,3.2123014231171303,54
1500,cortex,1578.648438,5.151845065515298,54
1500,cortex,1579.689453,5.007666274956115,54
1500,cortex,1580.729492,6.5646091294437205,54
1500,cortex,1581.768555,5.031775485713217,54
1500,cortex,1582.808594,1.193114280038823,54
1500,cortex,1583.848633,3.9572550826468196,54
1500,cortex,1584.887695,10.25584846655769,54
1500,cortex,1585.926758,13.860568790556044,54
1500,cortex,1586.96582,18.07962867601833,54
1500,cortex,1588.003906,19.046901045155426,54
1500,cortex,1589.041992,18.3934240098733,54
1500,cortex,1590.081055,19.310933315925652,54
1500,cortex,1591.119141,19.78206581758441,54
1500,cortex,1592.15625,15.798437001815353,54
1500,cortex,1593.194336,10.436434715940345,54
1500,cortex,1594.231445,8.145356287435872,54
1500,cortex,1595.268555,6.171902253358292,54
1500,cortex,1596.305664,5.512164821010239,54
1500,cortex,1597.342773,10.41659322083166,54
1500,cortex,1598.379883,12.696459083521628,54
1500,cortex,1599.416016,12.074516737895694,54
1500,cortex,1600.452148,8.241506357419638,54
1500,cortex,1601.488281,7.4518945229162625,54
1500,cortex,1602.524414,10.086344849072152,54
1500,cortex,1603.55957,14.343380383836495,54
1500,cortex,1604.594727,15.66452920081498,54
1500,cortex,1605.630859,12.105789200531902,54
1500,cortex,1606.665039,1.9059960427291656,54
1500,cortex,1607.700195,0.08401424401952315,54
1500,cortex,1608.735352,2.2041701000485054,54
1500,cortex,1609.769531,5.758585719727332,54
1500,cortex,1610.803711,6.993521440364182,54
1500,cortex,1611.837891,5.174940889968854,54
1500,cortex,1612.871094,4.198188480967936,54
1500,cortex,1613.905273,2.475957630716119,54
1500,cortex,1614.938477,2.3989679180270276,54
1500,cortex,1615.97168,1.9071368563120912,54
1500,cortex,1617.004883,14.039580382022711,54
1500,cortex,1618.038086,18.23265426901317,54
1500,cortex,1619.070313,18.0831798742926,54
1500,cortex,1620.102539,13.074909886980134,54
1500,cortex,1621.134766,5.827588328708633,54
1500,cortex,1622.166992,4.400511485154263,54
1500,cortex,1623.199219,3.419678225517473,54
1500,cortex,1624.230469,5.34649194705944,54
1500,cortex,1625.261719,5.892564601992886,54
1500,cortex,1626.292969,4.908712389162945,54
1500,cortex,1627.324219,8.37025806678365,54
1500,cortex,1628.355469,7.72457330373365,54
1500,cortex,1629.385742,6.629902398769773,54
1500,cortex,1630.416016,7.457625616174497,54
1500,cortex,1631.446289,10.201568814877886,54
1500,cortex,1632.476563,11.555315219405504,54
1500,cortex,1633.506836,9.442367417403895,54
1500,cortex,1634.536133,10.462901085601441,54
1500,cortex,1635.56543,9.694981358625672,54
1500,cortex,1636.594727,7.061111388951026,54
1500,cortex,1637.624023,6.333687780793931,54
1500,cortex,1638.652344,1.0682059421668804,54
1500,cortex,1639.681641,1.8424555917215164,54
1500,cortex,1640.709961,1.96271497509546,54
1500,cortex,1641.738281,2.242512807940515,54
1500,cortex,1642.766602,2.1229066746910124,54
1500,cortex,1643.793945,1.8757675137219132,54
1500,cortex,1644.822266,2.7448475873813476,54
1500,cortex,1645.849609,3.6217482380968367,54
1500,cortex,1646.876953,2.943329756424145,54
1500,cortex,1647.90332,4.139842325631102,54
1500,cortex,1648.930664,3.6022414651911254,54
1500,cortex,1649.957031,5.6420299665664775,54
1500,cortex,1650.983398,6.527830119907016,54
1500,cortex,1652.009766,6.423552793768435,54
1500,cortex,1653.036133,6.084712921554741,54
1500,cortex,1654.0625,6.134899597841005,54
1500,cortex,1655.087891,6.290850102373956,54
1500,cortex,1656.113281,4.619840925966996,54
1500,cortex,1657.138672,3.572945546167268,54
1500,cortex,1658.164063,3.374352212636282,54
1500,cortex,1659.188477,3.016305294746831,54
1500,cortex,1660.213867,3.2381132589249324,54
1500,cortex,1661.238281,3.305801562722154,54
1500,cortex,1662.262695,3.1982388227953615,54
1500,cortex,1663.286133,3.15819508589243,54
1500,cortex,1664.310547,3.645482072783326,54
1500,cortex,1665.333984,4.78866517699314,54
1500,cortex,1666.357422,5.050224539928484,54
1500,cortex,1667.380859,5.8045253783395845,54
1500,cortex,1668.404297,5.733944975778449,54
1500,cortex,1669.426758,5.318907704332762,54
1500,cortex,1670.450195,4.861332682614773,54
1500,cortex,1671.472656,3.780430342988505,54
1500,cortex,1672.495117,4.734662685584326,54
1500,cortex,1673.517578,6.864534911335547,54
1500,cortex,1674.539063,8.819809954903699,54
1500,cortex,1675.560547,10.31208363184289,54
1500,cortex,1676.582031,11.358815585092161,54
1500,cortex,1677.603516,11.269529366187111,54
1500,cortex,1678.625,10.795137696086185,54
1500,cortex,1679.646484,10.454200396606508,54
1500,cortex,1680.666992,10.639843187731968,54
1500,cortex,1681.6875,10.162755283182843,54
1500,cortex,1682.708008,9.255589028851421,54
1500,cortex,1683.728516,8.54105581902585,54
1500,cortex,1684.748047,4.480568182305772,54
1500,cortex,1685.768555,0.6212768365449928,54
1500,cortex,1686.788086,0.1379655593758557,54
1500,cortex,1687.807617,0.06512457680720865,54
1500,cortex,1688.826172,0.7264457372283388,54
1500,cortex,1689.845703,3.025585060807705,54
1500,cortex,1690.864258,6.75756696596346,54
1500,cortex,1691.882813,9.477044041751894,54
1500,cortex,1692.901367,14.40233814807558,54
1500,cortex,1693.919922,15.7179757101603,54
1500,cortex,1694.938477,15.03347821560204,54
1500,cortex,1695.956055,14.028725568560045,54
1500,cortex,1696.973633,12.923822957366527,54
1500,cortex,1697.991211,12.663251548711226,54
1500,cortex,1699.008789,12.214174992898387,54
1500,cortex,1700.025391,12.19380411753753,54
1500,cortex,1701.042969,12.035285764665721,54
1500,cortex,1702.05957,13.904384300422379,54
1500,cortex,1703.076172,19.28242314160976,54
1500,cortex,1704.091797,19.284562321015088,54
1500,cortex,1705.108398,18.742588224878794,54
1500,cortex,1706.124023,21.837326914127203,54
1500,cortex,1707.139648,22.006493329505084,54
1500,cortex,1708.155273,22.07987438160057,54
1500,cortex,1709.170898,20.459663475042436,54
1500,cortex,1710.186523,21.09429558087193,54
1500,cortex,1711.201172,16.138090771094717,54
1500,cortex,1712.21582,9.194309043138187,54
1500,cortex,1713.230469,4.884393132705285,54
1500,cortex,1714.245117,4.916263125583264,54
1500,cortex,1715.259766,6.008064282099545,54
1500,cortex,1716.273438,5.879714993501619,54
1500,cortex,1717.287109,6.24419045925618,54
1500,cortex,1718.300781,11.925505920416745,54
1500,cortex,1719.314453,14.398181698704303,54
1500,cortex,1720.328125,16.404021204332107,54
1500,cortex,1721.34082,15.616718539727632,54
1500,cortex,1722.353516,16.04218695767219,54
1500,cortex,1723.366211,16.401130429227937,54
1500,cortex,1724.378906,16.62942665249101,54
1500,cortex,1725.391602,13.89977533712103,54
1500,cortex,1726.40332,13.913712168160993,54
1500,cortex,1727.415039,18.3234498938481,54
1500,cortex,1728.426758,18.664384460383015,54
1500,cortex,1729.438477,18.13614734232064,54
1500,cortex,1730.450195,18.485548790315285,54
1500,cortex,1731.460938,17.662756549944973,54
1500,cortex,1732.47168,17.830848825164228,54
1500,cortex,1733.482422,19.424988231888936,54
1500,cortex,1734.493164,26.829391543536122,54
1500,cortex,1735.503906,23.196780168407795,54
1500,cortex,1736.513672,16.605642320496248,54
1500,cortex,1737.523438,22.898738684332585,54
1500,cortex,1738.53418,16.853776589796958,54
1500,cortex,1739.542969,22.04019480391566,54
1500,cortex,1740.552734,20.767639563340367,54
1500,cortex,1741.5625,17.944992019313826,54
1500,cortex,1742.571289,17.253241000011176,54
1500,cortex,1743.580078,14.773129401772609,54
1500,cortex,1744.588867,14.655429996793991,54
1500,cortex,1745.59668,15.198338007494739,54
1500,cortex,1746.605469,14.278498945276187,54
1500,cortex,1747.613281,13.400739846860045,54
1500,cortex,1748.621094,14.370586799489201,54
1500,cortex,1749.628906,15.655900659630033,54
1500,cortex,1750.636719,16.097893225957357,54
1500,cortex,1751.643555,18.633011752653548,54
1500,cortex,1752.651367,12.35916600608896,54
1500,cortex,1753.658203,1.9568061890993405,54
1500,cortex,1754.665039,2.8024888357876954,54
1500,cortex,1755.671875,3.5169941618541225,54
1500,cortex,1756.677734,5.337970895317176,54
1500,cortex,1757.683594,5.767541201942734,54
1500,cortex,1758.69043,6.512182636192322,54
1500,cortex,1759.696289,4.468542430379105,54
1500,cortex,1760.701172,3.884249660169765,54
1500,cortex,1761.707031,2.2761239307809267,54
1500,cortex,1762.711914,1.3437282827813208,54
1500,cortex,1763.716797,2.4888703691421674,54
1500,cortex,1764.72168,2.6778714654943045,54
1500,cortex,1765.726563,2.375937037003838,54
1500,cortex,1766.731445,4.03844729787132,54
1500,cortex,1767.735352,4.4416448720295145,54
1500,cortex,1768.739258,7.008575305395888,54
1500,cortex,1769.743164,5.607210250204665,54
1500,cortex,1770.74707,6.583107972671953,54
1500,cortex,1771.750977,7.215510497085847,54
1500,cortex,1772.753906,4.933906532681288,54
1500,cortex,1773.757813,2.009535951501136,54
1500,cortex,1774.760742,1.3561247192793915,54
1500,cortex,1775.763672,1.6903600092176374,54
1500,cortex,1776.765625,4.698020064722757,54
1500,cortex,1777.768555,8.607009626547896,54
1500,cortex,1778.770508,7.292558302780503,54
1500,cortex,1779.772461,8.50265390958608,54
1500,cortex,1780.774414,5.451763197671768,54
1500,cortex,1781.776367,7.836389836314566,54
1500,cortex,1782.777344,8.780228165819702,54
1500,cortex,1783.77832,9.208027149395399,54
1500,cortex,1784.779297,10.321038963207592,54
1500,cortex,1785.780273,9.682433124422817,54
1500,cortex,1786.78125,8.790333484693688,54
1500,cortex,1787.782227,7.99928945369448,54
1500,cortex,1788.782227,7.1879692493882335,54
1500,cortex,1789.782227,5.701784789277711,54
1500,cortex,1790.782227,3.657299950010485,54
1500,cortex,1791.782227,3.7451568503418744,54
1500,cortex,1792.78125,3.816660740209783,54
1500,cortex,1793.78125,2.4105954024423233,54
1500,cortex,1794.780273,3.922726852283425,54
1500,cortex,1795.779297,1.8232515684855168,54
1500,cortex,1796.77832,2.0214981722392396,54
1500,cortex,1797.776367,5.4081550949601,54
1500,cortex,1798.775391,11.656731418051006,54
1500,cortex,1799.773438,15.965802243668799,54
1500,cortex,1800.771484,17.96920762053767,54
1500,cortex,1801.769531,18.268179819472117,54
1500,cortex,1802.767578,17.8629860207893,54
1500,cortex,1803.764648,17.69095165224165,54
1500,cortex,1804.761719,17.723463884090354,54
1500,cortex,1805.758789,16.68031461514692,54
1500,cortex,1806.755859,17.775047680488395,54
1500,cortex,1807.75293,19.206785358812326,54
1500,cortex,1808.749023,18.89766986661409,54
1500,cortex,1809.746094,16.28363600034717,54
1500,cortex,1810.742188,7.186116290797721,54
1500,cortex,1811.738281,1.2533240674190302,54
1500,cortex,1812.733398,1.6538301436867495,54
1500,cortex,1813.729492,1.935872575167552,54
1500,cortex,1814.724609,3.4667147473400295,54
1500,cortex,1815.719727,9.916309571928746,54
1500,cortex,1816.714844,13.586920723090705,54
1500,cortex,1817.709961,17.402094444947757,54
1500,cortex,1818.705078,18.475122286517983,54
1500,cortex,1819.699219,18.63595414645395,54
1500,cortex,1820.693359,19.405645742791386,54
1500,cortex,1821.6875,20.15740025886342,54
1500,cortex,1822.681641,17.329465960071865,54
1500,cortex,1823.675781,15.719539181075005,54
1500,cortex,1824.668945,14.199890894199074,54
1500,cortex,1825.662109,8.817302558799286,54
1500,cortex,1826.655273,6.05908125974356,54
1500,cortex,1827.648438,8.239934955204264,54
1500,cortex,1828.641602,8.589084879312159,54
1500,cortex,1829.633789,8.631216227200492,54
1500,cortex,1830.626953,9.066788525336394,54
1500,cortex,1831.619141,11.434705316701635,54
1500,cortex,1832.611328,13.09502898077172,54
1500,cortex,1833.602539,16.57019553314462,54
1500,cortex,1834.594727,17.479401190498226,54
1500,cortex,1835.585938,16.221544654374668,54
1500,cortex,1836.577148,15.963202415672646,54
1500,cortex,1837.568359,13.743469152437244,54
1500,cortex,1838.55957,4.800830038550315,54
1500,cortex,1839.550781,2.383798607144085,54
1500,cortex,1840.541016,3.5339332659633627,54
1500,cortex,1841.53125,4.642152265337257,54
1500,cortex,1842.521484,6.890576803720521,54
1500,cortex,1843.511719,3.9968236364204865,54
1500,cortex,1844.501953,5.368778501797587,54
1500,cortex,1845.491211,7.413980611968421,54
1500,cortex,1846.480469,7.116395322941635,54
1500,cortex,1847.469727,11.853786682180429,54
1500,cortex,1848.458984,13.31465953780976,54
1500,cortex,1849.448242,15.531395387755616,54
1500,cortex,1850.436523,17.97813618378731,54
1500,cortex,1851.424805,21.054772038007943,54
1500,cortex,1852.413086,19.940656594991516,54
1500,cortex,1853.401367,19.20573306144757,54
1500,cortex,1854.389648,18.002461449689406,54
1500,cortex,1855.37793,13.034515477759216,54
1500,cortex,1856.365234,12.134992830417644,54
1500,cortex,1857.352539,14.34659560021212,54
1500,cortex,1858.339844,14.861516708059709,54
1500,cortex,1859.327148,14.8839748143385,54
1500,cortex,1860.313477,14.90224550619022,54
1500,cortex,1861.300781,17.000368609990964,54
1500,cortex,1862.287109,16.941210358567577,54
1500,cortex,1863.273438,17.612578201978163,54
1500,cortex,1864.259766,20.551011841028433,54
1500,cortex,1865.245117,20.009391657880467,54
1500,cortex,1866.231445,21.471992589860715,54
1500,cortex,1867.216797,27.410984959484136,54
1500,cortex,1868.202148,9.387061409927119,54
1500,cortex,1869.1875,6.340230952867553,54
1500,cortex,1870.171875,3.6289023795333795,54
1500,cortex,1871.157227,5.411774796666389,54
1500,cortex,1872.141602,4.985106190445253,54
1500,cortex,1873.125977,8.49747610405569,54
1500,cortex,1874.110352,6.519776281883432,54
1500,cortex,1875.094727,10.52922836806548,54
1500,cortex,1876.078125,14.746310545349303,54
1500,cortex,1877.0625,16.97180654949338,54
1500,cortex,1878.045898,18.832929938941376,54
1500,cortex,1879.029297,20.73848601908476,54
1500,cortex,1880.012695,21.544850564494634,54
1500,cortex,1880.995117,20.271230894488276,54
1500,cortex,1881.978516,17.366395085338993,54
1500,cortex,1882.960938,16.09882846259496,54
1500,cortex,1883.943359,15.870352873562858,54
1500,cortex,1884.925781,13.522663386705727,54
1500,cortex,1885.907227,11.968322501978763,54
1500,cortex,1886.889648,5.882776286139167,54
1500,cortex,1887.871094,2.0691159989349477,54
1500,cortex,1888.852539,4.581101078493491,54
1500,cortex,1889.833984,6.000385710121439,54
1500,cortex,1890.81543,6.014038166358915,54
1500,cortex,1891.795898,4.499198853115639,54
1500,cortex,1892.776367,2.1880789275098333,54
1500,cortex,1893.757813,1.8620364231105353,54
1500,cortex,1894.738281,1.0632697371869697,54
1500,cortex,1895.717773,0.8925112766069241,54
1500,cortex,1896.698242,0.49255325752069906,54
1500,cortex,1897.677734,1.836432506850599,54
1500,cortex,1898.657227,0.9050865428972423,54
1500,cortex,1899.636719,2.33057066301877,54
1500,cortex,1900.616211,9.887269146084328,54
1500,cortex,1901.595703,16.52542286707707,54
1500,cortex,1902.574219,14.279849600788404,54
1500,cortex,1903.552734,11.73637023183497,54
1500,cortex,1904.53125,9.754748665294443,54
1500,cortex,1905.509766,7.480861201611987,54
1500,cortex,1906.488281,1.848553287911268,54
1500,cortex,1907.46582,2.0890387432029165,54
