fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,88,88,0,30,9,3,0.3822843822843823,0.3888888888888889,0.4666666666666667,0.5200617283950618
2,94,94,0,24,10,2,0.3717948717948718,0.5416666666666666,0.5416666666666666,NaN
3,90,90,0,28,9,3,0.44871794871794873,0.5833333333333334,0.5714285714285714,0.8196969696969697
4,100,100,0,18,10,2,0.8193979933110368,0.8333333333333334,0.8333333333333334,NaN
5,100,100,0,18,10,2,0.5418181818181818,0.5416666666666666,0.6111111111111112,NaN
