fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.2070175438596491,0.25,0.25,NaN
2,94,94,0,24,10,2,0.19254658385093168,0.25,0.25,NaN
3,96,96,0,22,10,2,0.16666666666666666,0.20833333333333334,0.22727272727272727,NaN
4,94,94,0,24,9,3,0.32103386809269163,0.3055555555555555,0.2916666666666667,0.5030864197530864
5,94,94,0,24,9,3,0.20512820512820515,0.2222222222222222,0.3333333333333333,NaN
