fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.3271221532091097,0.41666666666666663,0.4166666666666667,NaN
2,94,94,0,24,9,3,0.38095238095238093,0.4166666666666667,0.375,0.6273148148148148
3,94,94,0,24,10,2,0.2957393483709273,0.375,0.375,NaN
4,96,96,0,22,10,2,0.3076923076923077,0.5,0.5454545454545454,NaN
5,94,94,0,24,9,3,0.35294117647058826,0.3611111111111111,0.375,0.5949074074074074
