fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,88,6,24,10,2,0.3055555555555555,0.41666666666666663,0.4166666666666667,NaN
2,94,90,4,24,10,2,0.3151515151515151,0.375,0.375,NaN
3,96,91,5,22,10,2,0.08888888888888889,0.08333333333333333,0.09090909090909091,NaN
4,94,91,3,24,9,3,0.41547958214624875,0.38888888888888884,0.4583333333333333,0.6604938271604938
5,94,87,7,24,9,3,0.317948717948718,0.41666666666666663,0.5416666666666666,NaN
