fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,16,16,0,12,2,1,0.0,0.0,0.0,NaN
2,18,18,0,10,2,1,0.0,0.0,0.0,NaN
3,22,22,0,6,2,1,0.0,0.0,0.0,NaN
