fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,22,7,2,0.08,0.13636363636363635,0.13636363636363635,NaN
2,70,70,0,18,7,2,0.3384615384615384,0.4583333333333333,0.3888888888888889,NaN
3,70,70,0,18,7,2,0.16666666666666666,0.16666666666666666,0.2222222222222222,NaN
4,70,70,0,18,7,2,0.3333333333333333,0.5,0.6666666666666666,NaN
5,76,76,0,12,8,1,0.0,0.0,0.0,NaN
