fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,24,7,2,0.3461538461538461,0.5,0.5,NaN
2,72,72,0,22,7,2,0.3386243386243386,0.4666666666666667,0.45454545454545453,NaN
3,76,76,0,18,7,2,0.4090177133655395,0.5416666666666666,0.6111111111111112,NaN
4,76,76,0,18,7,2,0.4,0.5,0.6666666666666666,NaN
5,82,82,0,12,8,1,0.4782608695652174,0.9166666666666666,0.9166666666666666,NaN
