run_id,created_utc,experiment_name,center,sample_level,model_family,n_samples,macro_f1,balanced_accuracy,auc_ovr_macro,accuracy,config_hash_sha256,data_fingerprint_sha256,git_commit,git_dirty
20260307_005852_p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk1__e-mend2a__x-mexo3_s43__m01_p5_1500_file_mean_arpls_msc_catboost__1500,2026-03-07T00:58:52.953431+00:00,p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk1__e-mend2a__x-mexo3_s43__m01_p5_1500_file_mean_arpls_msc_catboost__1500,1500,file_mean,catboost,118,0.28481222997673644,0.28104575163398693,0.4834452395262064,0.29545454545454547,fe4ec83777c3a0e3bcb2315d95efe9190f7c362654297013c12529ab9d89b5d7,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,bc5d1e2e2989dceb338602725c379355489814f3,true
20260307_005911_p5_2900_file_mean_airpls_snv_logreg__h1ta_c-mk1__e-mend2a__x-mexo3_s43__m01_p5_2900_file_mean_airpls_snv_logreg__2900,2026-03-07T00:59:11.856014+00:00,p5_2900_file_mean_airpls_snv_logreg__h1ta_c-mk1__e-mend2a__x-mexo3_s43__m01_p5_2900_file_mean_airpls_snv_logreg__2900,2900,file_mean,logreg,118,0.3017465626161278,0.3202614379084967,0.5282834685598378,0.3409090909090909,685f967a1cc576d72026d5c871bce73fa07c178bdb97fca030edef90172b7891,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,bc5d1e2e2989dceb338602725c379355489814f3,true
20260307_010101_p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk1__e-mend2b__x-mexo2b_s44__m01_p5_1500_file_mean_arpls_msc_catboost__1500,2026-03-07T01:01:01.503999+00:00,p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk1__e-mend2b__x-mexo2b_s44__m01_p5_1500_file_mean_arpls_msc_catboost__1500,1500,file_mean,catboost,118,0.2326839826839827,0.21830065359477124,0.3605785589299577,0.22727272727272727,baf2003f6e489468ba23cec9d1bdbeaebc5aed916cbc911cebe11682ee6ddb54,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,bc5d1e2e2989dceb338602725c379355489814f3,true
20260307_010225_p5_2900_file_mean_airpls_snv_logreg__h1ta_c-mk1__e-mend2b__x-mexo2b_s44__m01_p5_2900_file_mean_airpls_snv_logreg__2900,2026-03-07T01:02:25.435496+00:00,p5_2900_file_mean_airpls_snv_logreg__h1ta_c-mk1__e-mend2b__x-mexo2b_s44__m01_p5_2900_file_mean_airpls_snv_logreg__2900,2900,file_mean,logreg,118,0.2669905577514273,0.276797385620915,0.392731585170786,0.2840909090909091,4f57fa77ed60b48a09ff01723bb18c227c0f4ffe0da16e5ef339a016b8a6bf0e,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,bc5d1e2e2989dceb338602725c379355489814f3,true
20260307_010423_p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk1__e-mend3__x-mexo2a_s45__m01_p5_1500_file_mean_arpls_msc_catboost__1500,2026-03-07T01:04:23.589949+00:00,p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk1__e-mend3__x-mexo2a_s45__m01_p5_1500_file_mean_arpls_msc_catboost__1500,1500,file_mean,catboost,118,0.19213115823285318,0.19084967320261437,0.30936478758169933,0.19148936170212766,0c76bc1f672e522b68ba367a5d80469854e39bb096528fdd1a224613e56e38dc,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,bc5d1e2e2989dceb338602725c379355489814f3,true
