fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.35555555555555557,0.45833333333333337,0.4583333333333333,NaN
2,94,94,0,24,10,2,0.3151515151515151,0.375,0.375,NaN
3,96,96,0,22,10,2,0.08333333333333333,0.08333333333333333,0.09090909090909091,NaN
4,94,94,0,24,9,3,0.41547958214624875,0.38888888888888884,0.4583333333333333,0.6450617283950617
5,94,94,0,24,9,3,0.36923076923076925,0.5,0.5833333333333334,NaN
