fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,76,76,0,24,7,2,0.6643356643356644,0.6666666666666667,0.6666666666666666,NaN
2,76,76,0,24,7,2,0.6812144212523719,0.7083333333333334,0.7083333333333334,NaN
3,78,78,0,22,7,2,0.37142857142857144,0.4916666666666667,0.45454545454545453,NaN
4,82,82,0,18,7,2,0.2318840579710145,0.3333333333333333,0.4444444444444444,NaN
5,88,88,0,12,8,1,0.42857142857142855,0.75,0.75,NaN
