alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.34,0.6599999999999999,0.5861687343445735,0.5861111111111111,0.5847457627118644,0.8028111306513104
0.35,0.65,0.5861687343445735,0.5861111111111111,0.5847457627118644,0.8021481941250875
0.36,0.64,0.5861687343445735,0.5861111111111111,0.5847457627118644,0.8024578070149316
0.37,0.63,0.5861687343445735,0.5861111111111111,0.5847457627118644,0.8025585644327622
0.38,0.62,0.5861687343445735,0.5861111111111111,0.5847457627118644,0.8015580239424912
0.44,0.56,0.5853292090145824,0.5861111111111111,0.5847457627118644,0.80121066947126
0.45,0.55,0.5853292090145824,0.5861111111111111,0.5847457627118644,0.8006460804920369
0.46,0.54,0.5837667454688732,0.5865079365079365,0.5847457627118644,0.8003315368366716
0.47,0.53,0.5830851296548707,0.5865079365079365,0.5847457627118644,0.8003387664491645
0.48,0.52,0.5830851296548707,0.5865079365079365,0.5847457627118644,0.7999939328726234
0.49,0.51,0.5830851296548707,0.5865079365079365,0.5847457627118644,0.8000072426741234
0.5,0.5,0.5830851296548707,0.5865079365079365,0.5847457627118644,0.8001019199029469
0.07,0.9299999999999999,0.582868267358858,0.5873015873015873,0.5847457627118644,0.7568456462711918
0.79,0.20999999999999996,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.787800920374733
0.8,0.19999999999999996,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7874791471068749
0.81,0.18999999999999995,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7871743539586928
0.82,0.18000000000000005,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7867481529548283
0.83,0.17000000000000004,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7860937064884433
0.84,0.16000000000000003,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7847884838738497
0.85,0.15000000000000002,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7843598729991541
0.86,0.14,0.5827524075799938,0.5861111111111111,0.5847457627118644,0.7832853057179117
