alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.48,0.52,0.5905273524935089,0.5970899470899471,0.5932203389830508,0.766861879265602
0.49,0.51,0.5905273524935089,0.5970899470899471,0.5932203389830508,0.7677057912134934
0.5,0.5,0.583420122808823,0.5869047619047619,0.5847457627118644,0.7675917239941631
0.51,0.49,0.583420122808823,0.5869047619047619,0.5847457627118644,0.7683105577681957
0.52,0.48,0.583420122808823,0.5869047619047619,0.5847457627118644,0.7681601204386826
0.53,0.47,0.583420122808823,0.5869047619047619,0.5847457627118644,0.7684442631490128
0.56,0.43999999999999995,0.5826938049160271,0.5855820105820105,0.5847457627118644,0.7690126595935324
0.57,0.43000000000000005,0.5826938049160271,0.5855820105820105,0.5847457627118644,0.7692130250057079
0.54,0.45999999999999996,0.5748297077565371,0.5776455026455026,0.576271186440678,0.7688243435355117
0.55,0.44999999999999996,0.5748297077565371,0.5776455026455026,0.576271186440678,0.7689082318575258
0.47,0.53,0.5746908099849276,0.5798941798941799,0.576271186440678,0.7675575155838313
0.58,0.42000000000000004,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7700520061880781
0.59,0.41000000000000003,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7693855103675385
0.6,0.4,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7686048363038095
0.61,0.39,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7685976066913165
0.62,0.38,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7682540335621209
0.63,0.37,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7679128703037561
0.64,0.36,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7683366614367898
0.45,0.55,0.5650047866002742,0.5715608465608466,0.5677966101694916,0.7675913647993237
0.46,0.54,0.5650047866002742,0.5715608465608466,0.5677966101694916,0.7676715828031617
0.66,0.33999999999999997,0.5646040953939213,0.567989417989418,0.5677966101694916,0.7674758803930818
0.67,0.32999999999999996,0.5646040953939213,0.567989417989418,0.5677966101694916,0.766823843797528
0.65,0.35,0.5645843648566871,0.567989417989418,0.5677966101694916,0.7678048832734327
0.41,0.5900000000000001,0.563373749420261,0.5724867724867725,0.5677966101694916,0.7680842258345467
0.42,0.5800000000000001,0.5632275132275132,0.5711640211640212,0.5677966101694916,0.7676592852780272
0.68,0.31999999999999995,0.5568356343127104,0.56005291005291,0.559322033898305,0.7664790102209872
0.9,0.09999999999999998,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7585001172934419
0.91,0.08999999999999997,0.5557813911472449,0.5596560846560847,0.559322033898305,0.757939198632395
0.92,0.07999999999999996,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7577170333588819
0.93,0.06999999999999995,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7576138660702204
0.94,0.06000000000000005,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7568562523151741
0.95,0.050000000000000044,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7562929237832962
0.96,0.040000000000000036,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7556615376255941
0.43,0.5700000000000001,0.5551970436557182,0.5632275132275133,0.559322033898305,0.7673096319598246
0.44,0.56,0.5551970436557182,0.5632275132275133,0.559322033898305,0.7679434279883575
0.4,0.6,0.5551740724154517,0.5645502645502646,0.559322033898305,0.7676581358545415
0.72,0.28,0.5489917695473251,0.5507936507936508,0.5508474576271186,0.7644151354517209
0.73,0.27,0.5489917695473251,0.5507936507936508,0.5508474576271186,0.7645098126805445
0.74,0.26,0.5489917695473251,0.5507936507936508,0.5508474576271186,0.764067892004349
0.75,0.25,0.5489917695473251,0.5507936507936508,0.5508474576271186,0.7628537873242623
0.76,0.24,0.5489917695473251,0.5507936507936508,0.5508474576271186,0.7622127616832367
0.77,0.22999999999999998,0.5489917695473251,0.5507936507936508,0.5508474576271186,0.7621035142055682
0.69,0.31000000000000005,0.5485442759833004,0.5507936507936508,0.5508474576271186,0.7658610448886444
0.7,0.30000000000000004,0.5485442759833004,0.5507936507936508,0.5508474576271186,0.7654227945306252
0.71,0.29000000000000004,0.5485442759833004,0.5507936507936508,0.5508474576271186,0.7652880768734427
0.78,0.21999999999999997,0.5481046997177227,0.5517195767195767,0.5508474576271186,0.761864368812379
