alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.81,0.18999999999999995,0.6541533633959822,0.6514550264550264,0.652542372881356,0.8042419734974292
0.91,0.08999999999999997,0.6540414318192096,0.6505291005291005,0.652542372881356,0.7987747929339714
0.95,0.050000000000000044,0.653532761423797,0.6501322751322752,0.652542372881356,0.796750736545345
0.96,0.040000000000000036,0.653532761423797,0.6501322751322752,0.652542372881356,0.7968660642120206
0.84,0.16000000000000003,0.6526315789473685,0.6501322751322752,0.652542372881356,0.8030824794945461
0.85,0.15000000000000002,0.6526315789473685,0.6501322751322752,0.652542372881356,0.8023054757489931
0.86,0.14,0.6526315789473685,0.6501322751322752,0.652542372881356,0.8024074936141687
0.87,0.13,0.6526315789473685,0.6501322751322752,0.652542372881356,0.8016681204261435
0.88,0.12,0.6526315789473685,0.6501322751322752,0.652542372881356,0.8007016511990838
0.92,0.07999999999999996,0.6460232820951691,0.6421957671957672,0.6440677966101694,0.7981325068456006
0.93,0.06999999999999995,0.6460232820951691,0.6421957671957672,0.6440677966101694,0.797371222772378
0.94,0.06000000000000005,0.6460232820951691,0.6421957671957672,0.6440677966101694,0.7974913701807155
0.79,0.20999999999999996,0.6453998676220899,0.6435185185185185,0.6440677966101694,0.8047907317804621
0.8,0.19999999999999996,0.6453998676220899,0.6435185185185185,0.6440677966101694,0.8046838941736246
0.97,0.030000000000000027,0.6453596789132449,0.6417989417989419,0.6440677966101694,0.7959238047171295
0.98,0.020000000000000018,0.6453596789132449,0.6417989417989419,0.6440677966101694,0.7957125393742851
0.99,0.010000000000000009,0.6453596789132449,0.6417989417989419,0.6440677966101694,0.795180761210928
1.0,0.0,0.6453596789132449,0.6417989417989419,0.6440677966101694,0.7947290900275495
0.82,0.18000000000000005,0.6450939428583963,0.6421957671957672,0.6440677966101694,0.8033969121260519
0.83,0.17000000000000004,0.6450939428583963,0.6421957671957672,0.6440677966101694,0.8035098299218966
0.89,0.10999999999999999,0.6450939428583963,0.6421957671957672,0.6440677966101694,0.8002767106425642
0.9,0.09999999999999998,0.6450939428583963,0.6421957671957672,0.6440677966101694,0.7998578502750519
0.58,0.42000000000000004,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.8118680130072943
0.59,0.41000000000000003,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.8122953634346445
0.6,0.4,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.8114211615655774
0.61,0.39,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.8109853210783892
0.62,0.38,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.8102131370744977
0.63,0.37,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.8101026291494842
0.64,0.36,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.810199827272998
0.54,0.45999999999999996,0.6443795304554798,0.6435185185185185,0.6440677966101694,0.8117174646539217
0.75,0.25,0.6375091888570708,0.6355820105820106,0.635593220338983,0.8060886137587037
0.77,0.22999999999999998,0.6375091888570708,0.6355820105820106,0.635593220338983,0.8054354277396639
0.78,0.21999999999999997,0.6375091888570708,0.6355820105820106,0.635593220338983,0.8054378376104948
0.65,0.35,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8095538708664511
0.66,0.33999999999999997,0.6371129809208128,0.6355820105820106,0.635593220338983,0.809219937220579
0.67,0.32999999999999996,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8091239995444104
0.68,0.31999999999999995,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8092247569622409
0.69,0.31000000000000005,0.6371129809208128,0.6355820105820106,0.635593220338983,0.808684488739046
0.7,0.30000000000000004,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8082717085605404
0.71,0.29000000000000004,0.6371129809208128,0.6355820105820106,0.635593220338983,0.808372465978371
0.72,0.28,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8079499352926826
0.73,0.27,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8070842234834533
0.74,0.26,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8067491404140955
0.46,0.54,0.6368421052631579,0.6355820105820106,0.635593220338983,0.8128161045202124
0.47,0.53,0.6364033645679216,0.6355820105820106,0.635593220338983,0.8133321630112388
0.48,0.52,0.6364033645679216,0.6355820105820106,0.635593220338983,0.8131901047177043
0.49,0.51,0.6364033645679216,0.6355820105820106,0.635593220338983,0.8135142878563931
0.5,0.5,0.6364033645679216,0.6355820105820106,0.635593220338983,0.8127481840415088
0.51,0.49,0.6364033645679216,0.6355820105820106,0.635593220338983,0.8116578970879355
0.52,0.48,0.6364033645679216,0.6355820105820106,0.635593220338983,0.811534079361422
0.53,0.47,0.6364033645679216,0.6355820105820106,0.635593220338983,0.8115146893709153
0.55,0.44999999999999996,0.6361111111111111,0.6351851851851852,0.635593220338983,0.8116082171762531
0.56,0.43999999999999995,0.6361111111111111,0.6351851851851852,0.635593220338983,0.8122565834536309
0.57,0.43000000000000005,0.6361111111111111,0.6351851851851852,0.635593220338983,0.8120671179721244
0.76,0.24,0.629525280609618,0.6276455026455027,0.6271186440677966,0.806295059359886
0.45,0.55,0.6285390946502057,0.6276455026455027,0.6271186440677966,0.812745748047417
0.44,0.56,0.6114197530864197,0.6113756613756615,0.6101694915254238,0.8126632311966073
