fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,76,76,0,18,7,2,0.41558441558441556,0.41666666666666663,0.4444444444444444,NaN
2,70,70,0,24,7,2,0.15384615384615385,0.25,0.25,NaN
3,72,72,0,22,7,2,0.32976827094474154,0.475,0.45454545454545453,NaN
4,76,76,0,18,7,2,0.6727272727272727,0.6666666666666667,0.7222222222222222,NaN
5,82,82,0,12,8,1,1.0,1.0,1.0,NaN
