fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,64,64,0,18,7,2,0.44268774703557306,0.625,0.6666666666666666,NaN
2,64,64,0,18,7,2,0.9345454545454546,0.9166666666666667,0.9444444444444444,NaN
3,70,70,0,12,8,1,0.45454545454545453,0.8333333333333334,0.8333333333333334,NaN
4,64,64,0,18,7,2,0.25396825396825395,0.3333333333333333,0.4444444444444444,NaN
5,66,66,0,16,7,2,0.24,0.45,0.5625,NaN
