fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,64,64,0,18,7,2,0.2857142857142857,0.5,0.6666666666666666,NaN
2,64,64,0,18,7,2,1.0,1.0,1.0,NaN
3,64,64,0,18,7,2,0.41111111111111115,0.625,0.6111111111111112,NaN
4,70,70,0,12,8,1,0.3684210526315789,0.5833333333333334,0.5833333333333334,NaN
5,66,66,0,16,7,2,0.6536796536796536,0.65,0.6875,NaN
