fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,76,76,0,24,7,2,0.5636363636363637,0.625,0.625,NaN
2,76,76,0,24,7,2,0.7037037037037037,0.7083333333333334,0.7083333333333334,NaN
3,82,82,0,18,7,2,0.3140096618357488,0.45833333333333337,0.5,NaN
4,78,78,0,22,7,2,0.35976129582267696,0.5166666666666666,0.5,NaN
5,88,88,0,12,8,1,1.0,1.0,1.0,NaN
