fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.28888888888888886,0.33333333333333337,0.3333333333333333,NaN
2,94,94,0,24,10,2,0.45212121212121215,0.6666666666666667,0.6666666666666666,NaN
3,96,96,0,22,10,2,0.4121212121212121,0.6,0.5909090909090909,NaN
4,94,94,0,24,9,3,0.5675213675213676,0.5555555555555555,0.625,0.7777777777777777
5,94,94,0,24,9,3,0.4684343434343434,0.47222222222222227,0.5,0.742283950617284
