fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,24,7,2,0.36764705882352944,0.5,0.5,NaN
2,72,72,0,18,7,2,0.03508771929824561,0.05555555555555555,0.05555555555555555,NaN
3,72,72,0,18,7,2,0.2707070707070707,0.3333333333333333,0.2777777777777778,NaN
4,72,72,0,18,7,2,0.5523809523809523,0.7083333333333333,0.7222222222222222,NaN
5,78,78,0,12,8,1,0.4782608695652174,0.9166666666666666,0.9166666666666666,NaN
