fold,n_train,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,76,42,8,4,0.492511320097527,0.5925925925925926,0.5238095238095238,0.8248456790123456
2,78,40,8,4,0.3525641025641026,0.5555555555555555,0.4,0.8229440766205472
3,82,36,8,4,0.3666666666666667,0.47222222222222227,0.4166666666666667,0.729835390946502
