alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.85,0.15000000000000002,0.4344322344322345,0.4437830687830688,0.4576271186440678,0.5557522375879244
0.5,0.5,0.42168080046663975,0.4296296296296296,0.4406779661016949,0.5589338483273015
0.45,0.55,0.42137044064937806,0.4296296296296296,0.4406779661016949,0.5593963933180878
0.95,0.050000000000000044,0.4153846153846154,0.42526455026455023,0.4406779661016949,0.5530845171089073
0.9,0.09999999999999998,0.4124826131825728,0.42526455026455023,0.4406779661016949,0.5564345053273166
1.0,0.0,0.4099113197704747,0.4173280423280423,0.4322033898305085,0.5508417959637472
0.4,0.6,0.4074357015533486,0.41375661375661377,0.423728813559322,0.5579635193884231
0.8,0.19999999999999996,0.40714187773011307,0.41825396825396827,0.4322033898305085,0.5561760874982955
0.6,0.4,0.4051282051282052,0.41203703703703703,0.423728813559322,0.5594523101583436
0.7,0.30000000000000004,0.4048078115662596,0.41825396825396827,0.4322033898305085,0.5589642623339671
0.75,0.25,0.4048078115662596,0.41825396825396827,0.4322033898305085,0.5584358736637299
0.55,0.44999999999999996,0.4038647342995169,0.41203703703703703,0.423728813559322,0.5591474647636393
0.65,0.35,0.4034500968139412,0.41111111111111115,0.423728813559322,0.559067488399966
0.0,1.0,0.3903785103785104,0.39312169312169315,0.3983050847457627,0.5522115169098482
0.1,0.9,0.3813041210224309,0.38386243386243385,0.3898305084745763,0.5545756393798756
0.05,0.95,0.38100807574491785,0.38386243386243385,0.3898305084745763,0.5536284229962022
0.15,0.85,0.37148426622110836,0.3746031746031746,0.3813559322033898,0.5547079732894881
0.2,0.8,0.3708546135512427,0.37367724867724866,0.3813559322033898,0.5536918502740069
0.25,0.75,0.3678733504820461,0.3723544973544974,0.3813559322033898,0.5545102071417861
0.3,0.7,0.3662640436095814,0.371957671957672,0.3813559322033898,0.5559818610524644
0.35,0.65,0.3662640436095814,0.371957671957672,0.3813559322033898,0.5562733705224078
