alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.95,0.050000000000000044,0.653532761423797,0.6501322751322752,0.652542372881356,0.796750736545345
0.85,0.15000000000000002,0.6526315789473685,0.6501322751322752,0.652542372881356,0.8023054757489931
0.8,0.19999999999999996,0.6453998676220899,0.6435185185185185,0.6440677966101694,0.8046838941736246
1.0,0.0,0.6453596789132449,0.6417989417989419,0.6440677966101694,0.7947290900275495
0.9,0.09999999999999998,0.6450939428583963,0.6421957671957672,0.6440677966101694,0.7998578502750519
0.6,0.4,0.6450613732259302,0.6435185185185185,0.6440677966101694,0.8114211615655774
0.75,0.25,0.6375091888570708,0.6355820105820106,0.635593220338983,0.8060886137587037
0.65,0.35,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8095538708664511
0.7,0.30000000000000004,0.6371129809208128,0.6355820105820106,0.635593220338983,0.8082717085605404
0.5,0.5,0.6364033645679216,0.6355820105820106,0.635593220338983,0.8127481840415088
0.55,0.44999999999999996,0.6361111111111111,0.6351851851851852,0.635593220338983,0.8116082171762531
0.45,0.55,0.6285390946502057,0.6276455026455027,0.6271186440677966,0.812745748047417
0.4,0.6,0.6026337448559671,0.6034391534391534,0.6016949152542372,0.808433215621919
0.35,0.65,0.5853274524648081,0.5871693121693121,0.5847457627118644,0.80461469365513
0.3,0.7,0.5594398105241479,0.562962962962963,0.559322033898305,0.7955871085364025
0.2,0.8,0.5498559670781894,0.5554232804232804,0.5508474576271186,0.7725787524888936
0.25,0.75,0.5496461806501688,0.5563492063492064,0.5508474576271186,0.7817267070636776
0.05,0.95,0.517759757196377,0.5387566137566138,0.5338983050847458,0.7074091576658971
0.15,0.85,0.490587356258998,0.5072751322751322,0.5,0.754857724883399
0.1,0.9,0.4823805871826637,0.498015873015873,0.4915254237288136,0.7289645509960015
0.0,1.0,0.46060606060606063,0.4896825396825397,0.4915254237288136,0.6634939639593042
