alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.64,0.36,0.5935070568215942,0.5923280423280424,0.5932203389830508,0.7181972546542509
0.65,0.35,0.5923254145107074,0.591005291005291,0.5932203389830508,0.7172247052381842
0.66,0.33999999999999997,0.5923254145107074,0.591005291005291,0.5932203389830508,0.7163408638857933
0.6,0.4,0.5915757347715206,0.5914021164021165,0.5932203389830508,0.7238831260975035
0.61,0.39,0.5915757347715206,0.5914021164021165,0.5932203389830508,0.7225645936814101
0.62,0.38,0.5839365793615281,0.5830687830687831,0.5847457627118644,0.7212472106888024
0.63,0.37,0.5839365793615281,0.5830687830687831,0.5847457627118644,0.71964694543321
0.54,0.45999999999999996,0.5830999066293184,0.5834656084656086,0.5847457627118644,0.7269403117445479
0.55,0.44999999999999996,0.5830999066293184,0.5834656084656086,0.5847457627118644,0.7258657444633054
0.56,0.43999999999999995,0.5830999066293184,0.5834656084656086,0.5847457627118644,0.7259919720606498
0.57,0.43000000000000005,0.5830999066293184,0.5834656084656086,0.5847457627118644,0.7255694413749613
0.58,0.42000000000000004,0.5830999066293184,0.5834656084656086,0.5847457627118644,0.7247802772513942
0.59,0.41000000000000003,0.5830999066293184,0.5834656084656086,0.5847457627118644,0.7243396170225439
0.67,0.32999999999999996,0.5825354721906446,0.5817460317460318,0.5847457627118644,0.7151339888181992
0.68,0.31999999999999995,0.5825354721906446,0.5817460317460318,0.5847457627118644,0.7139514345066335
0.69,0.31000000000000005,0.5825354721906446,0.5817460317460318,0.5847457627118644,0.7130833128265733
0.7,0.30000000000000004,0.5825354721906446,0.5817460317460318,0.5847457627118644,0.7115231141226007
0.71,0.29000000000000004,0.5825354721906446,0.5817460317460318,0.5847457627118644,0.7100916639106627
0.72,0.28,0.5825354721906446,0.5817460317460318,0.5847457627118644,0.7090851542552441
0.73,0.27,0.5825354721906446,0.5817460317460318,0.5847457627118644,0.7078771297641643
0.51,0.49,0.5747460429955115,0.5755291005291006,0.576271186440678,0.7296853636070582
0.52,0.48,0.5747460429955115,0.5755291005291006,0.576271186440678,0.7291378657713703
0.53,0.47,0.5747460429955115,0.5755291005291006,0.576271186440678,0.7285951876773442
0.74,0.26,0.5720789925988284,0.5724867724867725,0.576271186440678,0.7068717695322316
0.75,0.25,0.5720789925988284,0.5724867724867725,0.576271186440678,0.7056855449024897
0.76,0.24,0.5720789925988284,0.5724867724867725,0.576271186440678,0.7050565686156186
0.77,0.22999999999999998,0.5720789925988284,0.5724867724867725,0.576271186440678,0.7040657786325308
0.78,0.21999999999999997,0.5720789925988284,0.5724867724867725,0.576271186440678,0.7033081648774845
0.79,0.20999999999999996,0.5720789925988284,0.5724867724867725,0.576271186440678,0.7024437135156005
