alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.76,0.24,0.6169507074556296,0.6144179894179894,0.6186440677966102,0.7369243935354334
0.77,0.22999999999999998,0.6169507074556296,0.6144179894179894,0.6186440677966102,0.735603451248509
0.78,0.21999999999999997,0.6169507074556296,0.6144179894179894,0.6186440677966102,0.7351323900746237
0.79,0.20999999999999996,0.6169507074556296,0.6144179894179894,0.6186440677966102,0.7345727318609218
0.8,0.19999999999999996,0.6169507074556296,0.6144179894179894,0.6186440677966102,0.7337665876176788
0.81,0.18999999999999995,0.6169507074556296,0.6144179894179894,0.6186440677966102,0.7331145510221247
0.82,0.18000000000000005,0.6169507074556296,0.6144179894179894,0.6186440677966102,0.7329628532452667
0.75,0.25,0.60921357790428,0.6064814814814814,0.6101694915254238,0.7374076150873327
0.83,0.17000000000000004,0.6087797145142,0.6060846560846561,0.6101694915254238,0.7318688959735175
0.72,0.28,0.6014492753623188,0.5985449735449735,0.6016949152542372,0.7390794711398049
0.73,0.27,0.6014492753623188,0.5985449735449735,0.6016949152542372,0.7386362900162644
0.74,0.26,0.6014492753623188,0.5985449735449735,0.6016949152542372,0.7380875317332314
0.61,0.39,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7461919469300726
0.62,0.38,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7453383954988576
0.63,0.37,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7449121944949929
0.64,0.36,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7439044243922294
0.65,0.35,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7435523612031956
0.66,0.33999999999999997,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7424244436920945
0.67,0.32999999999999996,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7419594627072162
0.68,0.31999999999999995,0.6012756969278709,0.598941798941799,0.6016949152542372,0.7407513271922771
0.58,0.42000000000000004,0.6010893246187364,0.598941798941799,0.6016949152542372,0.7471850357601321
0.59,0.41000000000000003,0.6010893246187364,0.598941798941799,0.6016949152542372,0.7473999714211524
0.6,0.4,0.6010893246187364,0.598941798941799,0.6016949152542372,0.7467491952729436
0.84,0.16000000000000003,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.7309874644919573
0.85,0.15000000000000002,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.7305503635574239
0.86,0.14,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.729653101379674
0.87,0.13,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.7298619568516873
0.88,0.12,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.7295123035334846
0.89,0.10999999999999999,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.7285215135503966
0.9,0.09999999999999998,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.7279788354563707
0.91,0.08999999999999997,0.6004892773575047,0.5977513227513228,0.6016949152542372,0.7279825057745469
0.69,0.31000000000000005,0.5933493153172787,0.5906084656084656,0.5932203389830508,0.7400859807952234
0.7,0.30000000000000004,0.5933493153172787,0.5906084656084656,0.5932203389830508,0.739862555074365
0.71,0.29000000000000004,0.5933493153172787,0.5906084656084656,0.5932203389830508,0.7393077166023252
0.92,0.07999999999999996,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7277542603120266
0.93,0.06999999999999995,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7272018317108175
0.94,0.06000000000000005,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.727086504044142
0.95,0.050000000000000044,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7266263428009255
0.96,0.040000000000000036,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7261868319955611
0.97,0.030000000000000027,0.5913671023965142,0.5894179894179895,0.5932203389830508,0.7256113430856693
0.57,0.43000000000000005,0.5911063529049548,0.5896825396825397,0.5932203389830508,0.7460472305947273
0.99,0.010000000000000009,0.5896431754057802,0.589021164021164,0.5932203389830508,0.724494325505237
1.0,0.0,0.5896431754057802,0.589021164021164,0.5932203389830508,0.7238313889790141
0.49,0.51,0.5841495918707313,0.5830687830687831,0.5847457627118644,0.7511379749666013
0.5,0.5,0.5841495918707313,0.5830687830687831,0.5847457627118644,0.7501375455001899
0.51,0.49,0.5841495918707313,0.5830687830687831,0.5847457627118644,0.7485068792995623
0.52,0.48,0.5841495918707313,0.5830687830687831,0.5847457627118644,0.747723795365002
0.53,0.47,0.5841495918707313,0.5830687830687831,0.5847457627118644,0.747253994638462
0.54,0.45999999999999996,0.5841495918707313,0.5830687830687831,0.5847457627118644,0.7462887858587474
0.55,0.44999999999999996,0.5831457885387122,0.5817460317460318,0.5847457627118644,0.7463932135947541
0.56,0.43999999999999995,0.5831457885387122,0.5817460317460318,0.5847457627118644,0.7465996591959364
0.98,0.020000000000000018,0.5821468667074913,0.5810846560846561,0.5847457627118644,0.7245926730522365
0.37,0.63,0.5815584415584415,0.5882275132275133,0.5847457627118644,0.7521610794235954
0.39,0.61,0.5811305811305812,0.5873015873015873,0.5847457627118644,0.751496993473887
0.48,0.52,0.5759136212624584,0.5751322751322752,0.576271186440678,0.7517049738166555
0.36,0.64,0.573726210378081,0.5798941798941799,0.576271186440678,0.7518259963542376
0.38,0.62,0.5731940731940731,0.578968253968254,0.576271186440678,0.7522898279156301
0.47,0.53,0.5676194421430544,0.5671957671957673,0.5677966101694916,0.7509400194252569
0.35,0.65,0.5658325414422974,0.5715608465608466,0.5677966101694916,0.7511776300768599
0.45,0.55,0.5592592592592592,0.5592592592592592,0.559322033898305,0.7518664221006968
0.46,0.54,0.5592592592592592,0.5592592592592592,0.559322033898305,0.7508634717395951
0.4,0.6,0.5570058009817046,0.5604497354497354,0.559322033898305,0.7519025440398996
0.41,0.5900000000000001,0.5570058009817046,0.5604497354497354,0.559322033898305,0.7522254667312435
0.43,0.5700000000000001,0.550825218682951,0.5513227513227513,0.5508474576271186,0.7525680275840738
0.44,0.56,0.550825218682951,0.5513227513227513,0.5508474576271186,0.7525559782299193
0.42,0.5800000000000001,0.5502097486728291,0.5517195767195767,0.5508474576271186,0.7514350421603311
0.34,0.6599999999999999,0.5471238801359283,0.5556878306878307,0.5508474576271186,0.7500873431232867
0.33,0.6699999999999999,0.5453648426597967,0.5570105820105821,0.5508474576271186,0.7499173786561464
0.31,0.69,0.5355820105820106,0.549074074074074,0.5423728813559322,0.7487020135287145
0.32,0.6799999999999999,0.5355820105820106,0.549074074074074,0.5423728813559322,0.7494693777909438
0.3,0.7,0.5297671307328902,0.5517195767195767,0.5423728813559322,0.7468515919254045
0.27,0.73,0.5270386794777039,0.5539682539682539,0.5423728813559322,0.7386331682865701
0.28,0.72,0.5270386794777039,0.5539682539682539,0.5423728813559322,0.7413442599097283
0.26,0.74,0.5229978354978355,0.5543650793650794,0.5423728813559322,0.7372369387613289
0.29,0.71,0.5191801689516687,0.5447089947089947,0.5338983050847458,0.7447948357447715
0.25,0.75,0.4998692855031939,0.5384920634920635,0.5254237288135594,0.7357265309928981
0.24,0.76,0.4879447385100297,0.5305555555555556,0.5169491525423728,0.7338118331057997
0.23,0.77,0.4868686868686869,0.5305555555555556,0.5169491525423728,0.7330469897382607
0.22,0.78,0.47332743884468026,0.5216931216931217,0.5084745762711864,0.7322930463013902
0.21,0.79,0.46566251757842014,0.5124338624338624,0.5,0.7325272609290581
0.16,0.84,0.46308893927941547,0.5202380952380953,0.5084745762711864,0.7286671899155853
0.13,0.87,0.455091575091575,0.5206349206349207,0.5084745762711864,0.723642635356371
0.2,0.8,0.45299482765428206,0.5044973544973544,0.4915254237288136,0.7314089567780196
0.11,0.89,0.4529598506069094,0.5206349206349207,0.5084745762711864,0.7191248589996985
0.12,0.88,0.4529598506069094,0.5206349206349207,0.5084745762711864,0.720389904038813
0.19,0.81,0.4519038194199006,0.5044973544973544,0.4915254237288136,0.7306220653781629
0.17,0.83,0.4513888888888889,0.5035714285714286,0.4915254237288136,0.7289816225470912
0.18,0.8200000000000001,0.4513888888888889,0.5035714285714286,0.4915254237288136,0.7304508404636775
0.14,0.86,0.44954486463920423,0.5123015873015873,0.5,0.7267195701887615
0.15,0.85,0.44954486463920423,0.5123015873015873,0.5,0.7286343790997192
0.1,0.9,0.4384122581071263,0.5126984126984128,0.5,0.7162231524715478
0.08,0.92,0.42700886753388795,0.5130952380952382,0.5,0.7114457762082922
0.09,0.91,0.42201958797703476,0.5047619047619049,0.4915254237288136,0.7138277539272404
0.07,0.9299999999999999,0.41393113678157417,0.5134920634920634,0.5,0.708071499887931
0.0,1.0,0.3965367965367965,0.5055555555555555,0.4915254237288136,0.6676707207355475
0.01,0.99,0.3965367965367965,0.5055555555555555,0.4915254237288136,0.6648802601145348
0.02,0.98,0.3965367965367965,0.5055555555555555,0.4915254237288136,0.669718803993515
0.03,0.97,0.3965367965367965,0.5055555555555555,0.4915254237288136,0.6702761372369844
0.04,0.96,0.3965367965367965,0.5055555555555555,0.4915254237288136,0.6879661957165166
0.05,0.95,0.3965367965367965,0.5055555555555555,0.4915254237288136,0.7003285979698046
0.06,0.94,0.3965367965367965,0.5055555555555555,0.4915254237288136,0.7061580624481779
