alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.53,0.47,0.560290404040404,0.561111111111111,0.5677966101694916,0.7490505174234313
0.54,0.45999999999999996,0.560290404040404,0.561111111111111,0.5677966101694916,0.7483936610862156
0.55,0.44999999999999996,0.5523135867963455,0.5527777777777777,0.559322033898305,0.7465227000689132
0.56,0.43999999999999995,0.5523135867963455,0.5527777777777777,0.559322033898305,0.7454080923593119
0.46,0.54,0.550537634408602,0.5518518518518518,0.559322033898305,0.7542607887761932
0.51,0.49,0.5501456512692467,0.5518518518518518,0.559322033898305,0.7505512595852776
0.52,0.48,0.5501456512692467,0.5518518518518518,0.559322033898305,0.7499769200988714
0.48,0.52,0.5495741731035849,0.5518518518518518,0.559322033898305,0.7535394602307312
0.49,0.51,0.5495741731035849,0.5518518518518518,0.559322033898305,0.7527854057700014
0.5,0.5,0.5495741731035849,0.5518518518518518,0.559322033898305,0.7516719474838859
0.11,0.89,0.5465386154461784,0.5539682539682539,0.559322033898305,0.7481705423136745
0.17,0.83,0.5447160266085304,0.5458994708994709,0.5508474576271186,0.7546502147593289
0.18,0.8200000000000001,0.5447160266085304,0.5458994708994709,0.5508474576271186,0.7547522326245047
0.57,0.43000000000000005,0.5439966326423235,0.5444444444444444,0.5508474576271186,0.7448435033800888
0.29,0.71,0.5431781045751634,0.544047619047619,0.5508474576271186,0.7576613059122687
0.3,0.7,0.5431781045751634,0.544047619047619,0.5508474576271186,0.7586362651991664
0.37,0.63,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7604687205296962
0.38,0.62,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.76117665437306
0.39,0.61,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7598520417679596
0.4,0.6,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7592570518437013
0.41,0.5900000000000001,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7583428095462755
0.42,0.5800000000000001,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7575352938318279
0.43,0.5700000000000001,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7572937385678079
0.44,0.56,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7561767209873757
0.45,0.55,0.5424301217406136,0.5435185185185185,0.5508474576271186,0.7562641686037065
0.47,0.53,0.5422091433327388,0.5439153439153439,0.5508474576271186,0.754253448139841
0.26,0.74,0.5418343222169179,0.5435185185185185,0.5508474576271186,0.756843112314871
0.27,0.73,0.5418343222169179,0.5435185185185185,0.5508474576271186,0.7566232458883294
0.28,0.72,0.5418343222169179,0.5435185185185185,0.5508474576271186,0.7564192101579779
0.13,0.87,0.5393518518518519,0.5451058201058201,0.5508474576271186,0.7511236594195516
0.1,0.9,0.5370233967248893,0.5447089947089947,0.5508474576271186,0.7464146607920679
0.58,0.42000000000000004,0.5355282411472051,0.5361111111111111,0.5423728813559322,0.7439838717598666
0.59,0.41000000000000003,0.5355282411472051,0.5361111111111111,0.5423728813559322,0.7427478561945828
0.6,0.4,0.5353413654618474,0.5361111111111111,0.5423728813559322,0.7427272057567308
0.61,0.39,0.5352670866862121,0.5361111111111111,0.5423728813559322,0.7419768216141772
0.35,0.65,0.5342585646411603,0.5351851851851852,0.5423728813559322,0.7592070976377782
0.36,0.64,0.5342585646411603,0.5351851851851852,0.5423728813559322,0.7596163185219668
0.23,0.77,0.5337847871929668,0.5351851851851852,0.5423728813559322,0.7571831000264891
0.24,0.76,0.5337847871929668,0.5351851851851852,0.5423728813559322,0.7572547169466296
0.25,0.75,0.5337847871929668,0.5351851851851852,0.5423728813559322,0.7577403744926209
0.14,0.86,0.5301732472389823,0.5358465608465609,0.5423728813559322,0.7530082894331933
0.12,0.88,0.5299598276946905,0.5367724867724868,0.5423728813559322,0.7492317997934173
0.62,0.38,0.5270740394923402,0.5277777777777778,0.5338983050847458,0.7408622139045759
0.63,0.37,0.5270740394923402,0.5277777777777778,0.5338983050847458,0.739642029035482
0.64,0.36,0.5270740394923402,0.5277777777777778,0.5338983050847458,0.7388661747134148
0.65,0.35,0.5270740394923402,0.5277777777777778,0.5338983050847458,0.7376556293276447
0.66,0.33999999999999997,0.5270740394923402,0.5277777777777778,0.5338983050847458,0.7368749552639154
0.67,0.32999999999999996,0.5270740394923402,0.5277777777777778,0.5338983050847458,0.7364038940900302
