alpha_1500,alpha_2900,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
0.5,0.5,0.583420122808823,0.5869047619047619,0.5847457627118644,0.7675917239941631
0.55,0.44999999999999996,0.5748297077565371,0.5776455026455026,0.576271186440678,0.7689082318575258
0.6,0.4,0.5740166996264557,0.5763227513227513,0.576271186440678,0.7686048363038095
0.45,0.55,0.5650047866002742,0.5715608465608466,0.5677966101694916,0.7675913647993237
0.65,0.35,0.5645843648566871,0.567989417989418,0.5677966101694916,0.7678048832734327
0.9,0.09999999999999998,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7585001172934419
0.95,0.050000000000000044,0.5557813911472449,0.5596560846560847,0.559322033898305,0.7562929237832962
0.4,0.6,0.5551740724154517,0.5645502645502646,0.559322033898305,0.7676581358545415
0.75,0.25,0.5489917695473251,0.5507936507936508,0.5508474576271186,0.7628537873242623
0.7,0.30000000000000004,0.5485442759833004,0.5507936507936508,0.5508474576271186,0.7654227945306252
0.8,0.19999999999999996,0.5481046997177227,0.5517195767195767,0.5508474576271186,0.7621763915730538
0.85,0.15000000000000002,0.5476028428473021,0.5503968253968253,0.5508474576271186,0.7602860405652446
1.0,0.0,0.539332014941771,0.5411375661375661,0.5423728813559322,0.7537601756632565
0.2,0.8,0.5101831501831502,0.526984126984127,0.5169491525423728,0.7464156730684331
0.35,0.65,0.5045045045045046,0.5156084656084656,0.5084745762711864,0.7666307275902912
0.3,0.7,0.5032615786040443,0.5169312169312169,0.5084745762711864,0.7631833518547254
0.1,0.9,0.49441658975446295,0.5083333333333333,0.5,0.7395198831976751
0.25,0.75,0.4939399026355548,0.5093915343915344,0.5,0.7565679755987843
0.05,0.95,0.49237844391487945,0.5087301587301588,0.5,0.7333006139488809
0.15,0.85,0.4849247804792505,0.5009259259259259,0.4915254237288136,0.7455460427700479
0.0,1.0,0.4822309473472264,0.5007936507936508,0.4915254237288136,0.6938817363400162
