fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,82,82,0,36,9,3,0.22526219790241678,0.3611111111111111,0.3611111111111111,0.5821759259259259
2,82,82,0,36,9,3,0.41720430107526885,0.47222222222222227,0.4722222222222222,0.650462962962963
3,72,72,0,46,6,6,0.42857142857142855,0.47222222222222215,0.5217391304347826,0.6657524120759414
