fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.20460358056265984,0.25,0.25,NaN
2,94,94,0,24,10,2,0.22826086956521738,0.2916666666666667,0.2916666666666667,NaN
3,96,96,0,22,10,2,0.19047619047619047,0.25,0.2727272727272727,NaN
4,94,94,0,24,9,3,0.3735042735042735,0.4166666666666667,0.375,0.4660493827160494
5,94,94,0,24,9,3,0.09523809523809523,0.08333333333333333,0.125,NaN
