fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,18,7,2,0.47222222222222215,0.625,0.6666666666666666,NaN
2,66,66,0,22,7,2,0.2811671087533157,0.4666666666666667,0.5,NaN
3,70,70,0,18,7,2,0.9345454545454546,0.9166666666666667,0.9444444444444444,NaN
4,70,70,0,18,7,2,0.27272727272727276,0.375,0.5,NaN
5,76,76,0,12,8,1,0.4782608695652174,0.9166666666666666,0.9166666666666666,NaN
