fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,24,7,2,0.4137022397891963,0.5833333333333333,0.5833333333333334,NaN
2,72,72,0,22,7,2,0.37142857142857144,0.5666666666666667,0.5909090909090909,NaN
3,76,76,0,18,7,2,0.45074224021592446,0.625,0.6111111111111112,NaN
4,76,76,0,18,7,2,0.4,0.5,0.6666666666666666,NaN
5,82,82,0,12,8,1,0.4,0.6666666666666666,0.6666666666666666,NaN
