fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,24,24,0,12,4,2,0.1693121693121693,0.16666666666666666,0.16666666666666666,NaN
2,24,24,0,12,4,2,0.3333333333333333,0.5,0.5,NaN
3,24,24,0,12,4,2,0.22792022792022792,0.3333333333333333,0.3333333333333333,NaN
