fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,76,76,0,24,7,2,0.916083916083916,0.9166666666666667,0.9166666666666666,NaN
2,76,76,0,24,7,2,0.29043478260869565,0.29166666666666663,0.2916666666666667,NaN
3,78,78,0,22,7,2,0.3259259259259259,0.3666666666666667,0.36363636363636365,NaN
4,88,88,0,12,8,1,0.42857142857142855,0.75,0.75,NaN
5,82,82,0,18,7,2,0.2608695652173913,0.375,0.5,NaN
