fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.37851662404092073,0.5,0.5,NaN
2,94,94,0,24,10,2,0.2857142857142857,0.5,0.5,NaN
3,96,96,0,22,10,2,0.125,0.125,0.13636363636363635,NaN
4,94,94,0,24,9,3,0.44797473058342624,0.4444444444444445,0.5416666666666666,0.6388888888888888
5,94,94,0,24,9,3,0.43274853801169594,0.5277777777777778,0.5416666666666666,0.6628086419753086
