fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,18,7,2,0.2380952380952381,0.4166666666666667,0.5555555555555556,NaN
2,66,66,0,22,7,2,0.22222222222222224,0.30833333333333335,0.3181818181818182,NaN
3,70,70,0,18,7,2,0.8036363636363637,0.7916666666666666,0.8333333333333334,NaN
4,70,70,0,18,7,2,0.44607843137254904,0.7083333333333334,0.6111111111111112,NaN
5,76,76,0,12,8,1,1.0,1.0,1.0,NaN
