fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,72,72,0,18,7,2,0.48888888888888893,0.6666666666666667,0.7222222222222222,NaN
2,72,72,0,18,7,2,0.42735042735042733,0.625,0.6111111111111112,NaN
3,72,72,0,18,7,2,0.47222222222222215,0.75,0.6666666666666666,NaN
4,66,66,0,24,7,2,0.916083916083916,0.9166666666666667,0.9166666666666666,NaN
5,78,78,0,12,8,1,1.0,1.0,1.0,NaN
