fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,64,64,0,18,7,2,0.20512820512820515,0.3333333333333333,0.2222222222222222,NaN
2,64,64,0,18,7,2,0.2804232804232804,0.2916666666666667,0.3333333333333333,NaN
3,64,64,0,18,7,2,0.4669887278582931,0.625,0.7222222222222222,NaN
4,70,70,0,12,8,1,0.0,0.0,0.0,NaN
5,66,66,0,16,7,2,0.0,0.0,0.0,NaN
