strategy,overall_n_rows,overall_macro_f1_mean,overall_macro_f1_std,overall_balanced_accuracy_mean,overall_balanced_accuracy_std,overall_accuracy_mean,overall_accuracy_std,full_region_macro_f1_mean,cerebellum_stress_macro_f1_mean,worst_slice_macro_f1,worst_slice_name
new_primary_top3_top4_a007,8,0.407911743808961,0.12389814032087573,0.45625000000000004,0.11786749727376182,0.4506448412698413,0.14252385180878718,0.40642139465853117,0.37852483982672863,0.37852483982672863,cerebellum_stress
fallback_top1_top1_a017,8,0.4053864912837085,0.12594320067355066,0.4527777777777778,0.12233039945734381,0.447172619047619,0.14608402604487214,0.4030543912915278,0.3756388369407257,0.3756388369407257,cerebellum_stress
h1_router_fb_cortex_striatum,8,0.4049038690083231,0.12637623708460505,0.4527777777777778,0.12233039945734381,0.447172619047619,0.14608402604487214,0.40241089492434723,0.3750872686259995,0.3750872686259995,cerebellum_stress
h1_router_region_permute_fb_cortex_striatum,8,0.4049038690083231,0.12637623708460505,0.4527777777777778,0.12233039945734381,0.447172619047619,0.14608402604487214,0.40241089492434723,0.3750872686259995,0.3750872686259995,cerebellum_stress
h1_random_router_p50,8,0.4049038690083231,0.12637623708460505,0.4527777777777778,0.12233039945734381,0.447172619047619,0.14608402604487214,0.40241089492434723,0.3750872686259995,0.3750872686259995,cerebellum_stress
