strategy,n_rows,macro_f1_mean,balanced_accuracy_mean,accuracy_mean
new_primary_top3_top4_a007,8,0.407911743808961,0.45625000000000004,0.4506448412698413
fallback_top1_top1_a017,8,0.4053864912837085,0.4527777777777778,0.447172619047619
h1_router_fb_cortex_striatum,8,0.4049038690083231,0.4527777777777778,0.447172619047619
h1_random_router_p50,8,0.4049038690083231,0.4527777777777778,0.447172619047619
h1_router_region_permute_fb_cortex_striatum,8,0.4049038690083231,0.4527777777777778,0.447172619047619
