fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,24,7,2,0.317948717948718,0.375,0.375,NaN
2,72,72,0,18,7,2,0.06666666666666667,0.1111111111111111,0.1111111111111111,NaN
3,72,72,0,18,7,2,0.173202614379085,0.20833333333333331,0.2222222222222222,NaN
4,72,72,0,18,7,2,0.43333333333333335,0.5,0.5555555555555556,NaN
5,78,78,0,12,8,1,1.0,1.0,1.0,NaN
