fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,76,76,0,24,7,2,0.4197802197802198,0.5416666666666666,0.5416666666666666,NaN
2,76,76,0,24,7,2,0.38888888888888884,0.5833333333333334,0.5833333333333334,NaN
3,78,78,0,22,7,2,0.3125,0.4166666666666667,0.45454545454545453,NaN
4,88,88,0,12,8,1,0.45454545454545453,0.8333333333333334,0.8333333333333334,NaN
5,82,82,0,18,7,2,0.2777777777777778,0.4166666666666667,0.5555555555555556,NaN
