fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.3333333333333333,0.5,0.5,NaN
2,94,94,0,24,10,2,0.3333333333333333,0.5,0.5,NaN
3,90,90,0,28,9,3,0.17543859649122806,0.3333333333333333,0.35714285714285715,0.672243265993266
4,94,94,0,24,9,3,0.2222222222222222,0.3333333333333333,0.5,0.7291666666666666
5,100,100,0,18,10,2,0.4,0.5,0.6666666666666666,NaN
