fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.37110016420361247,0.5833333333333334,0.5833333333333334,NaN
2,94,94,0,24,10,2,0.27314814814814814,0.29166666666666663,0.2916666666666667,NaN
3,90,90,0,28,9,3,0.3544566544566545,0.37222222222222223,0.42857142857142855,0.5830492424242425
4,94,94,0,24,9,3,0.4284750337381917,0.5833333333333334,0.4583333333333333,0.7160493827160495
5,100,100,0,18,10,2,0.30158730158730157,0.41666666666666663,0.4444444444444444,NaN
