fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,18,7,2,0.5178571428571428,0.5416666666666666,0.6666666666666666,NaN
2,66,66,0,18,7,2,0.2716049382716049,0.4583333333333333,0.6111111111111112,NaN
3,66,66,0,18,7,2,0.44755244755244755,0.6666666666666666,0.6666666666666666,NaN
4,72,72,0,12,8,1,0.24561403508771928,0.5833333333333334,0.5833333333333334,NaN
5,66,66,0,18,7,2,0.3516483516483517,0.5,0.6111111111111112,NaN
