fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,18,7,2,0.39826839826839827,0.5,0.6111111111111112,NaN
2,66,66,0,18,7,2,0.4,0.5,0.6666666666666666,NaN
3,66,66,0,18,7,2,0.6785714285714286,0.6666666666666666,0.7777777777777778,NaN
4,66,66,0,18,7,2,0.75,0.75,0.7777777777777778,NaN
5,72,72,0,12,8,1,1.0,1.0,1.0,NaN
