fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,24,7,2,0.7883597883597884,0.7916666666666666,0.7916666666666666,NaN
2,72,72,0,18,7,2,0.27586206896551724,0.5,0.6666666666666666,NaN
3,72,72,0,18,7,2,0.7662337662337663,0.7916666666666667,0.7777777777777778,NaN
4,72,72,0,18,7,2,0.4090177133655395,0.5416666666666666,0.6111111111111112,NaN
5,78,78,0,12,8,1,0.13333333333333333,0.25,0.25,NaN
