fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,18,7,2,0.2380952380952381,0.4166666666666667,0.5555555555555556,NaN
2,66,66,0,22,7,2,0.21594202898550727,0.325,0.3181818181818182,NaN
3,70,70,0,18,7,2,0.4109090909090909,0.41666666666666663,0.5,NaN
4,76,76,0,12,8,1,1.0,1.0,1.0,NaN
5,70,70,0,18,7,2,0.5047619047619047,0.75,0.7222222222222222,NaN
