fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,64,64,0,18,7,2,0.17777777777777778,0.3333333333333333,0.2222222222222222,NaN
2,64,64,0,18,7,2,0.16296296296296295,0.16666666666666666,0.16666666666666666,NaN
3,64,64,0,18,7,2,0.31746031746031744,0.3333333333333333,0.3888888888888889,NaN
4,70,70,0,12,8,1,0.09523809523809523,0.16666666666666666,0.16666666666666666,NaN
5,66,66,0,16,7,2,0.0,0.0,0.0,NaN
