fold,n_train,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,608,336,8,4,0.3433379004371371,0.45949074074074076,0.3958333333333333,0.5889395254629629
2,624,320,8,4,0.28782196686723804,0.42992424242424243,0.325,0.6175390216061172
3,656,288,8,4,0.31849075462268867,0.43634259259259256,0.3576388888888889,0.6233281893004116
