fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,88,88,0,30,9,3,0.3968253968253968,0.4166666666666667,0.5,0.5146604938271605
2,94,94,0,24,10,2,0.3951515151515152,0.5833333333333333,0.5833333333333334,NaN
3,90,90,0,28,9,3,0.6050682261208576,0.611111111111111,0.6785714285714286,0.7825968013468013
4,100,100,0,18,10,2,0.4,0.5,0.6666666666666666,NaN
5,100,100,0,18,10,2,0.6989966555183946,0.7083333333333333,0.7222222222222222,NaN
