fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.29128205128205126,0.4166666666666667,0.4166666666666667,NaN
2,94,94,0,24,9,3,0.41269841269841273,0.4444444444444444,0.4166666666666667,0.5895061728395062
3,94,94,0,24,10,2,0.26399331662489556,0.33333333333333337,0.3333333333333333,NaN
4,96,96,0,22,10,2,0.32,0.5,0.5454545454545454,NaN
5,94,94,0,24,9,3,0.22023809523809523,0.19444444444444442,0.20833333333333334,0.4799382716049383
