fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,22,7,2,0.3125,0.3416666666666667,0.36363636363636365,NaN
2,70,70,0,18,7,2,0.38126361655773416,0.625,0.5555555555555556,NaN
3,70,70,0,18,7,2,0.5178571428571428,0.5416666666666666,0.6666666666666666,NaN
4,76,76,0,12,8,1,0.42857142857142855,0.75,0.75,NaN
5,70,70,0,18,7,2,0.5324675324675324,0.5416666666666667,0.5555555555555556,NaN
