fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,24,7,2,0.4883040935672514,0.6666666666666667,0.6666666666666666,NaN
2,72,72,0,18,7,2,0.3151515151515151,0.41666666666666663,0.4444444444444444,NaN
3,72,72,0,18,7,2,0.48888888888888893,0.6666666666666667,0.7222222222222222,NaN
4,72,72,0,18,7,2,0.6107226107226107,0.9166666666666667,0.8888888888888888,NaN
5,78,78,0,12,8,1,1.0,1.0,1.0,NaN
