fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,18,7,2,0.5566502463054187,0.5833333333333334,0.7222222222222222,NaN
2,66,66,0,22,7,2,0.2903225806451613,0.375,0.4090909090909091,NaN
3,70,70,0,18,7,2,0.17391304347826086,0.25,0.3333333333333333,NaN
4,76,76,0,12,8,1,1.0,1.0,1.0,NaN
5,70,70,0,18,7,2,0.6727272727272727,0.6666666666666667,0.7222222222222222,NaN
