fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,24,7,2,0.23026315789473684,0.25,0.25,NaN
2,72,72,0,22,7,2,0.0,0.0,0.0,NaN
3,76,76,0,18,7,2,0.09523809523809523,0.16666666666666666,0.16666666666666666,NaN
4,76,76,0,18,7,2,0.19607843137254902,0.20833333333333334,0.2777777777777778,NaN
5,82,82,0,12,8,1,0.05128205128205129,0.08333333333333333,0.08333333333333333,NaN
