run_id,created_utc,experiment_name,center,sample_level,model_family,n_samples,macro_f1,balanced_accuracy,auc_ovr_macro,accuracy,config_hash_sha256,data_fingerprint_sha256,git_commit,git_dirty
20260307_032450_p2lk_2900_trpatch8_ss22__h2ta_c-mk3__e-mend2a__x-mexo2a_s42__m02_p2lk_2900_trpatch8_ss22__2900,2026-03-07T03:24:51.027562+00:00,p2lk_2900_trpatch8_ss22__h2ta_c-mk3__e-mend2a__x-mexo2a_s42__m02_p2lk_2900_trpatch8_ss22__2900,2900,file_mean,spectral_transformer,118,0.5555555555555555,0.6,0.7811213991769548,0.5714285714285714,7c0e6383426efca2798e8ad1b1d42de3a051a2ae0433ddc7820e32bd7d0be244,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032538_p2lk_2900_trpatch8_ss33__h2ta_c-mk3__e-mend2a__x-mexo2a_s42__m03_p2lk_2900_trpatch8_ss33__2900,2026-03-07T03:25:38.442515+00:00,p2lk_2900_trpatch8_ss33__h2ta_c-mk3__e-mend2a__x-mexo2a_s42__m03_p2lk_2900_trpatch8_ss33__2900,2900,file_mean,spectral_transformer,118,0.7070707070707071,0.7000000000000001,0.8048096707818929,0.7142857142857143,6dd3eb17fb3ec74b2af633c69d9fba2e48076efc5321811f165b0bd09a1d2974,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032624_p2lk_2900_trpatch8_ss42__h2ta_c-mk3__e-mend2a__x-mexo2a_s42__m04_p2lk_2900_trpatch8_ss42__2900,2026-03-07T03:26:24.987780+00:00,p2lk_2900_trpatch8_ss42__h2ta_c-mk3__e-mend2a__x-mexo2a_s42__m04_p2lk_2900_trpatch8_ss42__2900,2900,file_mean,spectral_transformer,118,0.6135531135531136,0.6333333333333333,0.7742541152263375,0.6428571428571429,fc2f7030e2a2da0ff30e0648681d8fd66e77c24a5bf01a5dc74934cb56796d19,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032646_p2lk_1500_ramannet_ss11__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m01_p2lk_1500_ramannet_ss11__1500,2026-03-07T03:26:46.928065+00:00,p2lk_1500_ramannet_ss11__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m01_p2lk_1500_ramannet_ss11__1500,1500,file_mean,ramannet,118,0.7912457912457912,0.8000000000000002,0.8894444444444445,0.8,bdea46c3c420c484fe14a4693f97c9665b9e8fc7aa8111e8bd535266412161b1,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032709_p2lk_1500_ramannet_ss22__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m02_p2lk_1500_ramannet_ss22__1500,2026-03-07T03:27:09.404501+00:00,p2lk_1500_ramannet_ss22__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m02_p2lk_1500_ramannet_ss22__1500,1500,file_mean,ramannet,118,0.6773689766517634,0.6777777777777777,0.8462962962962962,0.6777777777777778,0f6362300682a4dc39287d8e85beef6d415b9ea841a8d995340d45bfc4e2535a,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032731_p2lk_1500_ramannet_ss33__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m03_p2lk_1500_ramannet_ss33__1500,2026-03-07T03:27:31.392413+00:00,p2lk_1500_ramannet_ss33__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m03_p2lk_1500_ramannet_ss33__1500,1500,file_mean,ramannet,118,0.6756135640212921,0.6888888888888888,0.875,0.6888888888888889,94c06ad729efabbb07a656cda9ce8176d0201c4483dfc1772c634bfb0e66bd52,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032753_p2lk_1500_ramannet_ss42__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m04_p2lk_1500_ramannet_ss42__1500,2026-03-07T03:27:53.402742+00:00,p2lk_1500_ramannet_ss42__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m04_p2lk_1500_ramannet_ss42__1500,1500,file_mean,ramannet,118,0.7636363636363637,0.7666666666666666,0.8907407407407408,0.7666666666666667,3c84f997cfc0ba1cc0911d301c12d7c63dfb237d6f12b9314529d5b490310b42,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032841_p2lk_2900_trpatch8_ss11__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m01_p2lk_2900_trpatch8_ss11__2900,2026-03-07T03:28:41.963498+00:00,p2lk_2900_trpatch8_ss11__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m01_p2lk_2900_trpatch8_ss11__2900,2900,file_mean,spectral_transformer,118,0.5793650793650793,0.6,0.8314814814814815,0.6,fd8690128f00c2be9c931ac0bff592d299e21550432967616c57f984959d2948,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_032931_p2lk_2900_trpatch8_ss22__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m02_p2lk_2900_trpatch8_ss22__2900,2026-03-07T03:29:31.850007+00:00,p2lk_2900_trpatch8_ss22__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m02_p2lk_2900_trpatch8_ss22__2900,2900,file_mean,spectral_transformer,118,0.6551226551226551,0.6666666666666666,0.7720370370370371,0.6666666666666666,81d5dcae3b0ef701e8ae9674beb3a0401233675c0a7bb7d7c32e428b73572a2b,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_033037_p2lk_2900_trpatch8_ss33__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m03_p2lk_2900_trpatch8_ss33__2900,2026-03-07T03:30:37.832707+00:00,p2lk_2900_trpatch8_ss33__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m03_p2lk_2900_trpatch8_ss33__2900,2900,file_mean,spectral_transformer,118,0.5945165945165946,0.6000000000000001,0.7061111111111112,0.6,c162171f38da7fc0064a42bed12598e3c89804aa1df779415fad516e424c593d,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,b50f00604cdd98f561a53fc2772ea5072c8be551,true
20260307_033135_p2lk_2900_trpatch8_ss42__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m04_p2lk_2900_trpatch8_ss42__2900,2026-03-07T03:31:35.979270+00:00,p2lk_2900_trpatch8_ss42__h2ta_c-mk3__e-mend3__x-mexo2b_s42__m04_p2lk_2900_trpatch8_ss42__2900,2900,file_mean,spectral_transformer,118,0.6555555555555556,0.6666666666666666,0.7390740740740741,0.6666666666666666,db56cd831ffe1702b5bdb3b75aaef7ff0f7603c4e0ce7581b01d5bd8b55368d5,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,b50f00604cdd98f561a53fc2772ea5072c8be551,true
