fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,82,82,0,36,9,3,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.5162037037037037
2,82,82,0,36,9,3,0.3155889724310777,0.3055555555555555,0.3055555555555556,0.7129629629629629
3,72,72,0,46,6,6,0.4642010431484116,0.5023148148148148,0.5652173913043478,0.5721930438842203
