fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.4066666666666667,0.5416666666666666,0.5416666666666666,NaN
2,94,94,0,24,9,3,0.45408496732026143,0.5,0.4583333333333333,0.7121913580246915
3,94,94,0,24,10,2,0.24444444444444446,0.29166666666666663,0.2916666666666667,NaN
4,96,96,0,22,10,2,0.3055555555555555,0.4583333333333333,0.5,NaN
5,94,94,0,24,9,3,0.10526315789473684,0.1111111111111111,0.125,0.42438271604938277
