strategy,overall_n_rows,overall_macro_f1_mean,overall_macro_f1_std,overall_balanced_accuracy_mean,overall_balanced_accuracy_std,overall_accuracy_mean,overall_accuracy_std,full_region_macro_f1_mean,cerebellum_stress_macro_f1_mean,worst_slice_macro_f1,worst_slice_name
new_primary_top3_top4_a007,12,0.4100593757901047,0.12025875086219888,0.44861111111111107,0.10976776321228607,0.45658457827575477,0.13609692191696557,0.39586703702462916,0.3935484773552259,0.3935484773552259,cerebellum_stress
h1_router_fb_cortex_striatum,12,0.4025591685147627,0.10670298320751807,0.4439814814814815,0.10752960945636848,0.44913243075007775,0.14295599455815933,0.38204750838415036,0.3812644518970225,0.3812644518970225,cerebellum_stress
fallback_top1_top1_a017,12,0.39479880040447085,0.1120158018235146,0.4407407407407407,0.11079078404882504,0.44020385932150635,0.15150294639919445,0.3790875117742682,0.37091729441663346,0.37091729441663346,cerebellum_stress
