fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,24,7,2,0.8285714285714285,0.8333333333333333,0.8333333333333334,NaN
2,72,72,0,22,7,2,0.19999999999999998,0.375,0.4090909090909091,NaN
3,76,76,0,18,7,2,0.2660818713450292,0.3333333333333333,0.3888888888888889,NaN
4,76,76,0,18,7,2,0.7662337662337663,0.7916666666666667,0.7777777777777778,NaN
5,82,82,0,12,8,1,1.0,1.0,1.0,NaN
